27,16250,159,-28.999999999999996,5083,-3119,-1916,9,0,2,5076,-3151,-1924,2,0,0,0,0,0,0,0,0
28,16875,188,-63,5060,-2139,-2876,9,1,1,5052,-2161,-2881,6,0,0,0,0,0,0,0,0
29,17500,204,-89,4908,-1219,-3651,12,0,1,4901,-1231,-3655,9,0,0,0,0,0,0,0,0
30,18125,198,-106,4611,-324,-4255,13,1,3,4604,-328,-4257,11,0,0,0,0,0,0,0,0
31,18750,149,-116.99999999999999,4151,584,-4711,15,1,2,4144,589,-4711,12,0,0,0,0,0,0,0,0
32,19375,128,-146,3458,1572,-5020,13,0,2,3449,1588,-5019,11,0,0,0,0,0,0,0,0
33,20000,126,-181,2508,2561,-5076,12,1,1,2500,2587,-5072,12,0,0,0,0,0,0,0,0
34,20625,118,-203,1545,3384,-4949,8,1,1,1537,3417,-4946,7,0,0,0,0,0,0,0,0
35,21250,103,-208,645,4039,-4714,7,2,0,639,4078,-4711,5,0,0,0,0,0,0,0,0
36,21875,64,-176,-273,4545,-4312,4,1,1,-277,4589,-4305,7,0,0,0,0,0,0,0,0
37,22500,-6.999999999999999,-125,-1203,4893,-3737,3,1,1,-1205,4941,-3728,7,0,0,0,0,0,0,0,0
38,23125,-40,-127,-2240,5034,-2843,0,1,2,-2241,5083,-2836,7,0,0,0,0,0,0,0,0
39,23750,-76,-120,-3160,4955,-1848,-3,1,1,-3160,5006,-1837,8,0,0,0,0,0,0,0,0
40,24375,-97,-111.00000000000001,-3905,4772,-922,-4,0,0,-3902,4822,-913,6,0,0,0,0,0,0,0,0
41,25000,-111,-80,-4456,4419,-16,-4,1,2,-4453,4465,-5,5,0,0,0,0,0,0,0,0
42,25625,-126,-6,-4845,3917,876,-7,1,2,-4839,3957.9999999999995,884,1,0,0,0,0,0,0,0,0
43,26250,-158,31,-5082,3114,1919,-9,-1,1,-5075,3145,1925,-2,0,0,0,0,0,0,0,0
44,26875,-188,65,-5057,2138,2877,-12,1,1,-5054,2159,2881,-7,0,0,0,0,0,0,0,0
45,27500,-204,91,-4909,1220,3652,-10,0,1,-4903,1230,3655,-7,0,0,0,0,0,0,0,0
46,28125,-198,106,-4609,321,4257,-13,0,1,-4604,324,4259,-13,0,0,0,0,0,0,0,0
47,28750,-149,116.99999999999999,-4143,-595,4718,-13,0,3,-4139,-603,4717,-12,0,0,0,0,0,0,0,0
48,29375,-125,145,-3453,-1580,5022,-12,0,1,-3447,-1597,5021,-12,0,0,0,0,0,0,0,0
49,30000,-126,180,-2500,-2567,5073,-11,2,1,-2495,-2593,5072,-8,0,0,0,0,0,0,0,0
50,30625,-116.99999999999999,203,-1540,-3389,4948,-8,0,2,-1532,-3423,4945,-6,0,0,0,0,0,0,0,0
51,31250,-101,206,-639,-4040.9999999999995,4712,-5,0,1,-634,-4081,4709,-5,0,0,0,0,0,0,0,0
52,31875,-61.00000000000001,173,274,-4545,4309,-5,0,1,278,-4591,4303,-7,0,0,0,0,0,0,0,0
53,32500,8,126,1207,-4890,3730,-4,1,1,1208,-4939,3723,-8,0,0,0,0,0,0,0,0
54,33125,41,129,2245,-5033,2840,0,1,0,2243,-5083,2832,-8,0,0,0,0,0,0,0,0
55,33750,77,122,3161,-4953,1846,1,2,2,3158,-5003,1836,-8,0,0,0,0,0,0,0,0
56,34375,98,112.99999999999999,3904,-4771,920,3,1,1,3899.9999999999995,-4821,910,-7,0,0,0,0,0,0,0,0
57,35000,111.99999999999999,81,4461,-4417,12,4,1,1,4454,-4464,2,-5,0,0,0,0,0,0,0,0
58,35625,127.00000000000001,6,4853,-3910.9999999999995,-887,8,0,2,4848,-3952.0000000000005,-897,-2,0,0,0,0,0,0,0,0
59,36250,158,-30,5083,-3109,-1925,7,0,1,5077,-3142,-1931,3,0,0,0,0,0,0,0,0
60,36875,188,-64,5060,-2131,-2885,12,2,1,5055,-2153,-2889,8,0,0,0,0,0,0,0,0
61,37500,206,-89,4910,-1212,-3661,11,1,1,4902,-1223,-3663,10,0,0,0,0,0,0,0,0
62,38125,198,-106,4611,-318,-4261,13,0,1,4604,-321,-4261,14,0,0,0,0,0,0,0,0
63,38750,149,-119,4150,586,-4714,14,1,0,4142,591,-4714,10,0,0,0,0,0,0,0,0
64,39375,126,-146,3453,1579,-5021,14,0,1,3444,1594,-5020,13,0,0,0,0,0,0,0,0
65,40000,128,-182,2501,2569,-5076,10,0,0,2492,2597,-5073,5,0,0,0,0,0,0,0,0
66,40625,118,-201,1535,3394,-4949,8,0,0,1527,3426,-4943,6,0,0,0,0,0,0,0,0
67,41250,100,-206,637,4045,-4711,5,1,1,629,4084.0000000000005,-4707,4,0,0,0,0,0,0,0,0
68,41875,63,-173,-281,4550,-4307,5,1,0,-286,4594,-4301,7,0,0,0,0,0,0,0,0
69,42500,-8,-123,-1214,4896,-3729,1,0,0,-1218,4944,-3721,7,0,0,0,0,0,0,0,0
70,43125,-41,-128,-2249,5033,-2836,-1,1,1,-2249,5082,-2825,8,0,0,0,0,0,0,0,0
71,43750,-77,-120,-3164,4952,-1842,-2,0,1,-3165,5002,-1831,8,0,0,0,0,0,0,0,0
72,44375,-98,-109.00000000000001,-3906,4771,-919,-2,-1,1,-3903.9999999999995,4820,-907,7,0,0,0,0,0,0,0,0
73,45000,-110.00000000000001,-78,-4461,4418,-10,-5,1,1,-4458,4463,0,4,0,0,0,0,0,0,0,0
74,45625,-128,-4,-4846,3911.9999999999995,882,-6,2,1,-4841,3953.0000000000005,889,2,0,0,0,0,0,0,0,0
75,46250,-159,31,-5081,3109,1925,-9,0,0,-5075,3138,1930,-3,0,0,0,0,0,0,0,0
76,46875,-189,66,-5057,2132,2881,-9,0,1,-5051,2152,2886,-7,0,0,0,0,0,0,0,0
77,47500,-207,90,-4905,1209,3660,-13,1,2,-4901,1221,3661,-10,0,0,0,0,0,0,0,0
78,48125,-199,109.00000000000001,-4605,312,4264,-11,1,1,-4601,313,4265,-12,0,0,0,0,0,0,0,0
79,48750,-150,117.99999999999999,-4142,-601,4720,-15,1,1,-4138,-608,4720,-13,0,0,0,0,0,0,0,0
80,49375,-129,147,-3450,-1583,5024,-12,0,1,-3443,-1601,5024,-10,0,0,0,0,0,0,0,0
81,50000,-127.00000000000001,183,-2496,-2573,5076,-10,0,2,-2489,-2600,5074,-8,0,0,0,0,0,0,0,0
82,50625,-116.99999999999999,205,-1530,-3397,4949,-8,1,2,-1525,-3432,4946,-7,0,0,0,0,0,0,0,0
83,51250,-100,207,-630,-4048.9999999999995,4710,-5,1,2,-625,-4089,4706,-5,0,0,0,0,0,0,0,0
84,51875,-61.00000000000001,176,285,-4549,4305,-5,1,2,287,-4596,4300,-7,0,0,0,0,0,0,0,0
85,52500,11,126,1218,-4895,3723,-3,1,0,1220,-4942,3714,-7,0,0,0,0,0,0,0,0
86,53125,42,130,2255,-5030,2828,1,1,1,2253,-5081,2819,-7,0,0,0,0,0,0,0,0
87,53750,77,122,3168,-4951,1836,2,1,2,3167,-5001,1825,-8,0,0,0,0,0,0,0,0
88,54375,100,111.99999999999999,3908.9999999999995,-4767,915,2,1,0,3903,-4818,903,-7,0,0,0,0,0,0,0,0
89,55000,113,80,4463,-4414,4,3,0,1,4458,-4460,-4,-4,0,0,0,0,0,0,0,0
90,55625,128,6.999999999999999,4854,-3906,-894,7,1,0,4849,-3948,-903,-2,0,0,0,0,0,0,0,0
91,56250,159,-28.999999999999996,5081,-3104,-1929,8,1,1,5076,-3136,-1936,2,0,0,0,0,0,0,0,0
92,56875,190,-65,5055,-2125,-2887,10,0,1,5047,-2147,-2892,7,0,0,0,0,0,0,0,0
93,57500,206,-90,4904,-1207,-3662,11,1,1,4898,-1218,-3664,13,0,0,0,0,0,0,0,0
94,58125,200,-107,4605,-313,-4262,13,1,1,4598,-317,-4264,12,0,0,0,0,0,0,0,0
95,58750,150,-117.99999999999999,4144,592,-4713,12,0,0,4137,598,-4713,10,0,0,0,0,0,0,0,0
96,59375,128,-149,3448,1585,-5021,12,1,2,3440,1600,-5020,10,0,0,0,0,0,0,0,0
97,60000,127.00000000000001,-182,2495,2574,-5075,11,0,1,2487,2599,-5073,8,0,0,0,0,0,0,0,0
98,60625,118,-204,1531,3400,-4949,7,1,2,1522,3431,-4947,5,0,0,0,0,0,0,0,0
99,61250,103,-209,629,4052.0000000000005,-4710,6,1,1,623,4090.9999999999995,-4707,5,0,0,0,0,0,0,0,0
100,61875,61.99999999999999,-176,-288,4553,-4304,4,1,1,-293,4599,-4300,6,0,0,0,0,0,0,0,0
101,62500,-9,-125,-1217,4898,-3728,3,1,1,-1219,4947,-3720,9,0,0,0,0,0,0,0,0
102,63125,-41,-128,-2254,5035,-2831,0,1,1,-2256,5085,-2822,7,0,0,0,0,0,0,0,0
103,63750,-78,-121,-3170,4952,-1834,-1,1,1,-3170,5002,-1824,9,0,0,0,0,0,0,0,0
104,64375,-99,-110.00000000000001,-3913,4768,-911,-2,2,1,-3911,4819,-900,7,0,0,0,0,0,0,0,0
105,65000,-110.00000000000001,-79,-4464,4415,-4,-4,3,1,-4461,4460,6,6,0,0,0,0,0,0,0,0
106,65625,-129,-4,-4852,3909.9999999999995,887,-7,0,2,-4846,3949.9999999999995,896,1,0,0,0,0,0,0,0,0
107,66250,-159,31,-5081,3099,1933,-9,1,0,-5076,3130,1939,-3,0,0,0,0,0,0,0,0
108,66875,-190,66,-5056,2121,2893,-10,1,1,-5052,2142,2896,-5,0,0,0,0,0,0,0,0
109,67500,-206,93,-4905,1206,3663,-13,1,1,-4901,1216,3666,-11,0,0,0,0,0,0,0,0
110,68125,-199,109.00000000000001,-4604,308,4266,-12,1,1,-4599,309,4267,-12,0,0,0,0,0,0,0,0
111,68750,-151,117.99999999999999,-4134,-608,4721,-13,0,0,-4130,-616,4722,-12,0,0,0,0,0,0,0,0
112,69375,-127.00000000000001,147,-3444,-1592,5026,-13,1,1,-3437,-1606,5025,-11,0,0,0,0,0,0,0,0
113,70000,-128,183,-2490,-2577,5072,-11,1,-1,-2485,-2601,5071,-9,0,0,0,0,0,0,0,0
114,70625,-119,205,-1527,-3397,4945,-7,1,1,-1521,-3431,4943,-6,0,0,0,0,0,0,0,0
115,71250,-101,209,-624,-4052.0000000000005,4706,-5,1,1,-621,-4092.0000000000005,4703,-6,0,0,0,0,0,0,0,0
116,71875,-61.00000000000001,175,291,-4552,4302,-4,1,1,294,-4598,4297,-7,0,0,0,0,0,0,0,0
117,72500,10,127,1224,-4896,3720,-3,1,2,1225,-4943,3710,-9,0,0,0,0,0,0,0,0
118,73125,44,131,2261,-5033,2826,0,0,1,2259,-5083,2816,-7,0,0,0,0,0,0,0,0
119,73750,78,122,3176,-4951,1832,1,0,2,3171,-5002,1820,-8,0,0,0,0,0,0,0,0
120,74375,101,113.99999999999999,3914,-4768,907,4,0,2,3912,-4817,896,-7,0,0,0,0,0,0,0,0
121,75000,114,82,4468,-4412,0,5,1,1,4462,-4459,-10,-6,0,0,0,0,0,0,0,0
122,75625,130,5,4857,-3905,-899,7,0,1,4853,-3946,-908,-3,0,0,0,0,0,0,0,0
123,76250,161,-31,5083,-3097,-1935,8,2,0,5075,-3132,-1942.0000000000002,1,0,0,0,0,0,0,0,0
124,76875,190,-65,5056,-2117,-2897,11,1,1,5050,-2138,-2902,8,0,0,0,0,0,0,0,0
125,77500,207,-92,4905,-1199,-3671,10,1,1,4899,-1211,-3674,9,0,0,0,0,0,0,0,0
126,78125,199,-106,4605,-305,-4270,14,0,0,4599,-307,-4269,13,0,0,0,0,0,0,0,0
127,78750,149,-119,4142,600,-4717,14,2,1,4134,605,-4719,13,0,0,0,0,0,0,0,0
128,79375,128,-148,3440,1594,-5023,14,1,1,3433,1609,-5020,11,0,0,0,0,0,0,0,0
129,80000,127.00000000000001,-182,2484,2584,-5073,9,0,1,2475,2610,-5071,8,0,0,0,0,0,0,0,0
130,80625,116.99999999999999,-205,1522,3403,-4944,7,0,1,1516,3435,-4941,7,0,0,0,0,0,0,0,0
131,81250,102,-208,624,4053.0000000000005,-4707,6,-1,1,617,4092.0000000000005,-4703,6,0,0,0,0,0,0,0,0
132,81875,61.00000000000001,-173,-294,4556,-4300,4,1,0,-299,4600,-4295,6,0,0,0,0,0,0,0,0
133,82500,-9,-123,-1229,4901,-3719,2,1,1,-1232,4948,-3709,6,0,0,0,0,0,0,0,0
134,83125,-43,-128,-2259,5033,-2824,-1,2,0,-2262,5083,-2814,7,0,0,0,0,0,0,0,0
135,83750,-78,-120,-3177,4952,-1830,-2,1,0,-3175,5001,-1819,7,0,0,0,0,0,0,0,0
136,84375,-100,-111.00000000000001,-3916.9999999999995,4768,-905,-3,0,2,-3914.0000000000005,4818,-894,5,0,0,0,0,0,0,0,0
137,85000,-111.99999999999999,-80,-4467,4412,2,-5,0,0,-4463,4459,12,4,0,0,0,0,0,0,0,0
138,85625,-129,-4,-4848,3907,888,-7,1,1,-4845,3948,897,2,0,0,0,0,0,0,0,0
139,86250,-160,32,-5083,3098,1935,-8,0,1,-5076,3129,1942.0000000000002,-2,0,0,0,0,0,0,0,0
140,86875,-191,68,-5054,2115,2897,-10,2,1,-5049,2135,2901,-7,0,0,0,0,0,0,0,0
141,87500,-206,92,-4904,1196,3670,-12,0,1,-4897,1207,3674,-11,0,0,0,0,0,0,0,0
142,88125,-198,108,-4602,300,4271,-14,1,0,-4596,302,4271,-14,0,0,0,0,0,0,0,0
143,88750,-149,117.99999999999999,-4135,-613,4727,-14,0,1,-4131,-620,4728,-14,0,0,0,0,0,0,0,0
144,89375,-127.00000000000001,148,-3435,-1600,5029,-13,1,1,-3430,-1618,5026,-12,0,0,0,0,0,0,0,0
145,90000,-127.00000000000001,185,-2481,-2586,5074,-9,-1,1,-2475,-2613,5074,-7,0,0,0,0,0,0,0,0
146,90625,-119,206,-1521,-3406,4947,-6,2,0,-1515,-3438,4944,-4,0,0,0,0,0,0,0,0
147,91250,-101,208,-620,-4055,4706,-4,-1,1,-615,-4095,4702,-4,0,0,0,0,0,0,0,0
148,91875,-60.00000000000001,174,297,-4554,4298,-5,1,0,298,-4599,4291,-7,0,0,0,0,0,0,0,0
149,92500,10,127,1232,-4897,3713,-3,1,1,1233,-4943,3703,-7,0,0,0,0,0,0,0,0
150,93125,42,131,2268,-5033,2819,1,0,2,2266,-5085,2808,-8,0,0,0,0,0,0,0,0
151,93750,79,121,3183,-4950,1823,3,1,2,3179,-5001,1812,-9,0,0,0,0,0,0,0,0
152,94375,101,112.99999999999999,3921,-4765,900,3,0,1,3916,-4818,889,-7,0,0,0,0,0,0,0,0
153,95000,111.99999999999999,82,4473,-4409,-9,6,1,1,4468,-4456,-19,-4,0,0,0,0,0,0,0,0
154,95625,128,6,4865,-3899,-909,8,1,2,4858,-3940,-919,-1,0,0,0,0,0,0,0,0
155,96250,161,-31,5084,-3092,-1942,8,2,0,5077,-3124,-1950,2,0,0,0,0,0,0,0,0
156,96875,190,-66,5056,-2112,-2901,11,2,2,5049,-2134,-2907,6,0,0,0,0,0,0,0,0
157,97500,206,-92,4904,-1192,-3674,12,2,1,4896,-1204,-3677,11,0,0,0,0,0,0,0,0
158,98125,199,-107,4601,-295,-4273,12,1,1,4594,-299,-4274,13,0,0,0,0,0,0,0,0
159,98750,148,-119,4136,606,-4720,13,0,1,4129,612,-4720,12,0,0,0,0,0,0,0,0
160,99375,127.00000000000001,-147,3434,1602,-5027,14,-1,1,3427,1618,-5025,12,0,0,0,0,0,0,0,0
161,100000,127.00000000000001,-182,2478,2592,-5075,9,0,1,2470,2617,-5072,8,0,0,0,0,0,0,0,0
162,100625,118,-204,1516,3412,-4946,7,1,1,1507,3445,-4943,6,0,0,0,0,0,0,0,0
163,101250,101,-209,617,4059.9999999999995,-4705,6,1,2,611,4098,-4702,5,0,0,0,0,0,0,0,0
164,101875,61.00000000000001,-174,-301,4559,-4297,4,0,1,-305,4603,-4292,7,0,0,0,0,0,0,0,0
165,102500,-9,-127,-1234,4902,-3714,2,1,1,-1237,4948,-3704,6,0,0,0,0,0,0,0,0
166,103125,-41,-129,-2271,5032,-2815,-1,1,2,-2271,5083,-2804,8,0,0,0,0,0,0,0,0
167,103750,-77,-120,-3182,4950,-1820,-1,1,0,-3180,4999,-1811,6,0,0,0,0,0,0,0,0
168,104375,-99,-110.00000000000001,-3923,4765,-897,-5,1,0,-3920,4812,-886,6,0,0,0,0,0,0,0,0
169,105000,-111.99999999999999,-78,-4475,4408,12,-6,1,0,-4469,4453,23,5,0,0,0,0,0,0,0,0
170,105625,-129,-2,-4855,3899,901,-6,0,1,-4849,3939,909,1,0,0,0,0,0,0,0,0
171,106250,-161,32,-5081,3086,1947,-9,1,1,-5077,3117,1954,-3,0,0,0,0,0,0,0,0
172,106875,-191,67,-5055,2107,2903,-11,1,0,-5048,2128,2907,-8,0,0,0,0,0,0,0,0
173,107500,-207,92,-4900,1193,3672,-12,0,1,-4896,1203,3677,-11,0,0,0,0,0,0,0,0
174,108125,-199,110.00000000000001,-4596,294,4273,-12,1,1,-4592,296,4274,-12,0,0,0,0,0,0,0,0
175,108750,-150,117.99999999999999,-4128,-619,4729,-14,0,2,-4125,-627,4728,-14,0,0,0,0,0,0,0,0
176,109375,-127.00000000000001,147,-3429,-1607,5027,-12,1,0,-3425,-1622,5024,-11,0,0,0,0,0,0,0,0
177,110000,-127.00000000000001,183,-2474,-2592,5073,-12,1,2,-2469,-2618,5071,-11,0,0,0,0,0,0,0,0
178,110625,-118,207,-1511,-3413,4945,-9,0,-1,-1505,-3445,4941,-7,0,0,0,0,0,0,0,0
179,111250,-101,208,-611,-4059.9999999999995,4703,-7,2,1,-605,-4101,4697,-9,0,0,0,0,0,0,0,0
180,111875,-60.00000000000001,174,304,-4559,4295,-4,1,1,306,-4603,4291,-7,0,0,0,0,0,0,0,0
181,112500,10,128,1240,-4900,3707,-2,0,0,1241,-4946,3696,-8,0,0,0,0,0,0,0,0
182,113125,43,130,2274,-5032,2811,-1,1,1,2274,-5082,2803,-9,0,0,0,0,0,0,0,0
183,113750,78,122,3186,-4948,1817,2,0,1,3183,-4998,1804,-8,0,0,0,0,0,0,0,0
184,114375,100,111.99999999999999,3923,-4762,893,2,2,1,3918.0000000000005,-4811,883,-7,0,0,0,0,0,0,0,0
185,115000,113,81,4475,-4402,-16,5,0,0,4470,-4450,-27,-5,0,0,0,0,0,0,0,0
186,115625,128,6,4865,-3889.9999999999995,-920,6,0,1,4858,-3931,-929,-2,0,0,0,0,0,0,0,0
187,116250,161,-28.999999999999996,5086,-3080,-1956.9999999999998,10,1,1,5078,-3112,-1963,4,0,0,0,0,0,0,0,0
188,116875,191,-65,5055,-2100,-2910,7,0,1,5046,-2122,-2914,3,0,0,0,0,0,0,0,0
189,117500,207,-91,4903,-1188,-3677,11,1,0,4897,-1200,-3680,10,0,0,0,0,0,0,0,0
190,118125,199,-107,4598,-292,-4274,14,1,1,4590,-295,-4275,12,0,0,0,0,0,0,0,0
191,118750,149,-120,4132,612,-4721,14,0,0,4126,617,-4721,13,0,0,0,0,0,0,0,0
192,119375,130,-150,3428,1607,-5023,12,1,0,3420,1622,-5022,10,0,0,0,0,0,0,0,0
193,120000,128,-184,2473,2594,-5071,10,0,2,2465,2621,-5071,8,0,0,0,0,0,0,0,0
194,120625,120.00000000000001,-206,1510,3412,-4941,8,0,1,1502,3444,-4938,6,0,0,0,0,0,0,0,0
195,121250,102,-209,610,4060.9999999999995,-4700,6,0,2,603,4100,-4697,6,0,0,0,0,0,0,0,0
196,121875,61.99999999999999,-175,-312,4562,-4291,4,0,1,-316,4607,-4286,7,0,0,0,0,0,0,0,0
197,122500,-9,-126,-1243,4905,-3710,2,0,1,-1243,4953,-3702,7,0,0,0,0,0,0,0,0
198,123125,-42,-129,-2275,5033,-2808,-1,1,2,-2276,5082,-2800,6,0,0,0,0,0,0,0,0
199,123750,-79,-121,-3187,4947,-1815,-2,0,0,-3185,4997,-1803,8,0,0,0,0,0,0,0,0
200,124375,-101,-111.99999999999999,-3924,4762,-892,-4,1,2,-3923,4811,-882,6,0,0,0,0,0,0,0,0
201,125000,-113,-79,-4474,4403,16,-4,0,0,-4467,4449,27,6,0,0,0,0,0,0,0,0
202,125625,-129,-3,-4854,3897,904,-8,1,2,-4850,3938,911,2,0,0,0,0,0,0,0,0
203,126250,-162,32,-5081,3082,1950.9999999999998,-9,0,1,-5075,3113,1958,-2,0,0,0,0,0,0,0,0
204,126875,-192,69,-5053,2101,2910,-11,1,1,-5048,2121,2913,-8,0,0,0,0,0,0,0,0
205,127500,-208,93,-4900,1185,3680,-11,0,1,-4897,1195,3681,-12,0,0,0,0,0,0,0,0
206,128125,-200,109.00000000000001,-4596,286,4278,-14,0,1,-4590,289,4279,-13,0,0,0,0,0,0,0,0
207,128750,-151,119,-4124,-628,4730,-12,1,0,-4120,-634,4732,-11,0,0,0,0,0,0,0,0
208,129375,-128,150,-3425,-1616,5030,-14,1,2,-3419,-1630,5029,-11,0,0,0,0,0,0,0,0
209,130000,-128,185,-2465,-2598,5071,-11,-1,0,-2462,-2626,5071,-11,0,0,0,0,0,0,0,0
210,130625,-119,206,-1508,-3416,4942,-7,1,0,-1502,-3449,4941,-7,0,0,0,0,0,0,0,0
211,131250,-101,208,-608,-4060.9999999999995,4701,-5,1,0,-604,-4100,4696,-7,0,0,0,0,0,0,0,0
212,131875,-59,174,309,-4561,4289,-3,2,1,314,-4606,4284,-7,0,0,0,0,0,0,0,0
213,132500,9,129,1247,-4897,3697,-3,0,1,1248,-4945,3689,-7,0,0,0,0,0,0,0,0
214,133125,43,131,2278,-5032,2804,1,0,0,2279,-5081,2796,-8,0,0,0,0,0,0,0,0
215,133750,79,123,3192,-4945,1810,3,0,0,3186,-4996,1800,-7,0,0,0,0,0,0,0,0
216,134375,101,112.99999999999999,3925.9999999999995,-4760,887,3,0,2,3923,-4810,877,-7,0,0,0,0,0,0,0,0
217,135000,114,81,4479,-4402,-21,4,1,1,4472,-4448,-32,-6,0,0,0,0,0,0,0,0
218,135625,129,6,4867,-3889,-925,7,0,1,4862,-3930,-934,-1,0,0,0,0,0,0,0,0
219,136250,162,-31,5083,-3079,-1956,9,0,1,5077,-3112,-1963,4,0,0,0,0,0,0,0,0
220,136875,191,-67,5054,-2098,-2912,10,1,2,5047,-2120,-2917,9,0,0,0,0,0,0,0,0
221,137500,208,-91,4901,-1180,-3684,11,1,1,4893,-1190,-3687,10,0,0,0,0,0,0,0,0
222,138125,200,-106,4595,-285,-4281,13,1,1,4588,-286,-4281,13,0,0,0,0,0,0,0,0
223,138750,149,-120,4129,618,-4727,13,0,1,4123,622,-4726,13,0,0,0,0,0,0,0,0
224,139375,128,-149,3423,1614,-5028,13,0,1,3416,1630,-5028,12,0,0,0,0,0,0,0,0
225,140000,129,-184,2463,2603,-5072,11,2,1,2456,2629,-5071,8,0,0,0,0,0,0,0,0
226,140625,119,-206,1504,3419,-4942,7,0,0,1495,3452,-4938,6,0,0,0,0,0,0,0,0
227,141250,102,-208,604,4065,-4698,6,1,1,598,4104,-4694,6,0,0,0,0,0,0,0,0
228,141875,61.99999999999999,-173,-314,4564,-4287,5,1,1,-319,4610,-4284,5,0,0,0,0,0,0,0,0
229,142500,-9,-125,-1249,4906,-3703,1,1,0,-1252,4954,-3695,6,0,0,0,0,0,0,0,0
230,143125,-42,-128,-2284,5033,-2800,-1,1,2,-2284,5083,-2791,8,0,0,0,0,0,0,0,0
231,143750,-76,-120,-3193,4947,-1808,-2,1,1,-3191,4997,-1798,6,0,0,0,0,0,0,0,0
232,144375,-99,-110.00000000000001,-3930,4761,-887,-3,0,0,-3928,4810,-876,6,0,0,0,0,0,0,0,0
233,145000,-110.00000000000001,-79,-4478,4403,25,-4,1,1,-4476,4447,34,5,0,0,0,0,0,0,0,0
234,145625,-128,-2,-4860,3891.9999999999995,914,-8,0,1,-4855,3932,924,1,0,0,0,0,0,0,0,0
235,146250,-160,32,-5082,3076,1956.9999999999998,-9,0,1,-5077,3107,1963.9999999999998,-3,0,0,0,0,0,0,0,0
236,146875,-191,68,-5051,2097,2913,-11,1,2,-5046,2117,2915,-6,0,0,0,0,0,0,0,0
237,147500,-205,93,-4898,1179,3684,-13,1,1,-4894,1189,3686,-13,0,0,0,0,0,0,0,0
238,148125,-198,108,-4590,280,4281,-14,1,1,-4587,282,4282,-14,0,0,0,0,0,0,0,0
239,148750,-149,117.99999999999999,-4123,-632,4733,-13,1,2,-4117,-637,4732,-13,0,0,0,0,0,0,0,0
240,149375,-128,149,-3417,-1621,5029,-14,1,1,-3414,-1638,5030,-11,0,0,0,0,0,0,0,0
241,150000,-128,184,-2461,-2607,5072,-11,2,1,-2455,-2632,5072,-9,0,0,0,0,0,0,0,0
