1,0,-123.99999999999999,206,-1718,-3272,5001,-14,1,1,0,-1,-2,-3,0,0
2,625,-113,220.00000000000003,-875,-3903.0000000000005,4796,-10,1,1,-1,-1,-1,-2,0,0
3,1250,-84,204,-3,-4416,4453,-8,2,0,-2,0,-1,-2,0,0
4,1875,-9,149,877,-4796,3960,-5,0,2,1,0,-2,0,0,0
5,2500,27.999999999999996,141,1997.0000000000002,-5006,3061,-2,0,1,0,0,0,-2,0,0
6,3125,68,133,3020,-4988,2026.0000000000002,3,1,2,-2,-3,-1,-2,0,0
7,3750,95,124,3740,-4832,1148,4,1,1,-2,-3,-1,-3,0,0
8,4375,113,100,4313,-4534,280,6,2,1,-2,-2,0,-1,0,0
9,5000,126,41,4750,-4089.9999999999995,-601,11,0,0,0,0.9999999999999998,-1,1,0,0
10,5625,153,-13,5021,-3339,-1622,14,1,0,0,-1,0,-1,0,0
11,6250,186,-51,5065,-2305,-2705,16,1,-1,-1,-2,-1,-1,0,0
12,6875,206,-86,4965,-1435,-3481,17,0,1,0,-2,0,-1,0,0
13,7500,210,-103,4714,-581,-4087.9999999999995,18,0,1,0,-1,0,1,0,0
14,8125,180,-113.99999999999999,4305,317,-4588,20,1,1,1,0.9999999999999998,0,0,0,0
15,8750,138,-146,3695,1250,-4921,17,1,1,0,-1,0,0,0,0
16,9375,135,-179,2685,2388,-5068,18,1,2,2,0,2,0,0,0
17,10000,125,-207,1724,3268,-5001,10,0,1,1,0,-1,0,0,0
18,10625,116.99999999999999,-221,875,3903.0000000000005,-4799,10,1,0,0,0.9999999999999998,-1,1,0,0
19,11250,86,-206,5,4415,-4454,8,1,0,2,0,1,2,0,0
20,11875,12,-149,-878,4801,-3965,5,1,2,0,-1,1,0,0,0
21,12500,-27.999999999999996,-141,-1990,5006,-3065,2,1,1,1,0,0,0,0,0
22,13125,-66,-131,-3020,4989,-2025.0000000000002,-3,0,0,1,0.9999999999999998,1,3,0,0
23,13750,-94,-123,-3742,4833,-1150,-5,2,1,1,0.9999999999999998,-1,2,0,0
24,14375,-114,-98,-4306,4536,-288,-6,0,2,1,0.9999999999999998,0,1,0,0
25,15000,-126,-36,-4736,4097,579,-11,0,0,-1,-2,1,0,0,0
26,15625,-155,15,-5017,3344,1614,-14,1,0,-1,-2,0,0,0,0
27,16250,-188,54,-5066,2308,2708,-15,0,1,-1,2,2,1,0,0
28,16875,-206,87,-4966,1434,3483,-18,0,2,1,0,0,1,0,0
29,17500,-214,104,-4714,580,4090.0000000000005,-18,1,1,0,-1,0,-1,0,0
30,18125,-182,116.99999999999999,-4304,-318,4590,-19,-1,0,-2,-1,-1,-2,0,0
