78,48125,-61.00000000000001,-80,-3671,4851,-1235,-3,-39,-61,-3801,4878,-1056,13,0
79,48750,-69,-65,-4254,4511,-314,-6,-50,-47,-4344,4474,-104,16,0
80,49375,-74,-20,-4718,4044,620,-8,-60,-16,-4776,3965.9999999999995,840,16,0
81,50000,-95,12,-5054,3334,1665,-11,-75,-2,-5069,3168,1928,17,0
82,50625,-120.00000000000001,33,-5092,2388,2655,-13,-90,19,-5088,2237,2880,15.000000000000002,0
83,51250,-137,55.99999999999999,-4971,1505,3420,-15,-100,35,-4953,1382,3594,13,0
84,51875,-139,71,-4702,611,4048.9999999999995,-18,-99,48,-4597,439,4177,13,0
85,52500,-111,70,-4265,-338,4574,-15,-84,53,-4114,-533,4665,9,0
86,53125,-82,87,-3648,-1316,4946,-16,-76,69,-3433,-1569,5017,8,0
87,53750,-87,111.99999999999999,-2736,-2344,5076,-14,-74,87,-2521,-2578,5119,13,0
88,54375,-82,135,-1814,-3174,5002,-10,-67,99,-1652,-3367,5037,12,0
89,55000,-76,142,-938,-3833,4794,-10,-57.99999999999999,104,-742,-3982.9999999999995,4745,9,0
90,55625,-55.00000000000001,125,-8,-4366,4409,-6,-40,94,208,-4490,4295,5,0
91,56250,-2,82,928,-4773,3887.9999999999995,-4,-13,76,1173,-4891,3725,1,0
92,56875,15.000000000000002,86,2003.9999999999998,-5030,3076,-2,4,77,2241,-5106,2862,-5,0
93,57500,42,86,2937,-5011,2129,3,25,70,3119,-5079,1946,-10,0
94,58125,61.00000000000001,82,3672,-4849,1233,2,41,61.99999999999999,3799,-4876,1055,-14,0
95,58750,70,67,4256,-4505,308,5,51,51,4344,-4476,104,-18,0
96,59375,73,24,4727,-4039,-632,8,61.00000000000001,18,4780,-3969.0000000000005,-841,-19,0
97,60000,94,-10,5061,-3333,-1671,12,74,4,5070,-3171,-1930,-18,0
98,60625,119,-31,5092,-2387,-2654,12,90,-16,5088,-2235,-2880,-14,0
99,61250,137,-55.99999999999999,4970,-1503,-3422,16,100,-34,4952,-1379,-3596,-10,0
100,61875,138,-67,4702,-612,-4052.0000000000005,17,100,-45,4597,-439,-4178,-13,0
101,62500,110.00000000000001,-68,4267,336,-4574,15,84,-53,4116,523,-4660,-14,0
102,63125,82,-83,3646,1317,-4942,18,78,-67,3428,1571,-5017,-8,0
103,63750,88,-111.00000000000001,2732,2346,-5076,14,76,-85,2518,2580,-5119,-11,0
104,64375,84,-133,1815,3176,-5004,13,67,-98,1652,3365,-5036,-10,0
105,65000,77,-142,942,3833,-4796,10,59,-102,739,3985.0000000000005,-4742,-8,0
106,65625,55.00000000000001,-123,6,4369,-4408,7,41,-90,-213,4493,-4296,-5,0
107,66250,3,-81,-936,4781,-3886.9999999999995,5,14,-74,-1177,4895,-3725,1,0
108,66875,-13.999999999999998,-86,-2010,5035,-3075,1,-3,-74,-2239,5105,-2864,5,0
109,67500,-41,-86,-2936,5012,-2129,-2,-23,-68,-3123,5078,-1944,9,0
110,68125,-59,-80,-3670,4848,-1233,-3,-40,-61,-3805,4874,-1052,13,0
111,68750,-69,-63,-4255,4509,-310,-5,-49,-47,-4346,4474,-102,17,0
112,69375,-74,-19,-4724,4043.0000000000005,626,-8,-59,-16,-4780,3968.0000000000005,840,16,0
113,70000,-92,9,-5056,3327,1675,-9,-74,-3,-5069,3167,1932,17,0
114,70625,-120.00000000000001,33,-5091,2385,2656,-13,-90,16,-5088,2235,2880,18,0
115,71250,-135,55.99999999999999,-4970,1506,3420,-16,-100,35,-4952,1380,3592,13,0
116,71875,-137,70,-4702,611,4052.0000000000005,-15,-99,48,-4596,438,4177,11,0
117,72500,-110.00000000000001,70,-4263,-340,4575,-17,-84,54,-4113,-534,4664,9,0
118,73125,-81,88,-3646,-1318,4944,-16,-78,68,-3431,-1573,5022,11,0
119,73750,-87,111.99999999999999,-2734,-2349,5081,-15,-75,86,-2518,-2582,5119,12,0
120,74375,-83,134,-1813,-3180,5001,-11,-66,99,-1651,-3368,5038,9,0
121,75000,-76,142,-939,-3833,4794,-9,-57.00000000000001,103,-739,-3985.0000000000005,4743,9,0
122,75625,-55.00000000000001,124,-8,-4367,4408,-7,-41,92,211,-4493,4295,5,0
123,76250,0,81,932,-4776,3887.9999999999995,-4,-14,75,1174,-4893,3723,0,0
124,76875,15.000000000000002,86,2011.9999999999998,-5031,3070,-3,4,76,2243,-5106,2858,-6,0
125,77500,41,86,2942,-5012,2124,2,24,69,3120,-5080,1946,-10,0
126,78125,60.00000000000001,80,3670,-4850,1233,4,40,63,3803,-4877,1056,-14,0
127,78750,68,66,4259,-4509,308,6,50,50,4347,-4474,100,-16,0
128,79375,71,23,4728,-4037,-633,7,60,18,4783,-3969.0000000000005,-843,-18,0
129,80000,91,-8,5060,-3330,-1678,11,74,4,5070,-3168,-1932,-18,0
130,80625,118,-31,5093,-2385,-2657,14,89,-15,5086,-2234,-2884,-18,0
131,81250,134,-55.00000000000001,4970,-1500,-3426,16,99,-32,4953,-1374,-3597,-9,0
132,81875,136,-67,4700,-605,-4054,17,99,-44,4595,-436,-4180,-13,0
133,82500,108,-68,4266,338,-4575,17,83,-53,4116,524,-4659,-7,0
134,83125,81,-85,3647,1317,-4944,18,77,-66,3429,1573,-5018,-12,0
135,83750,86,-111.00000000000001,2730,2349,-5075,13,76,-85,2516,2583,-5120,-14,0
136,84375,84,-132,1812,3178,-5002,11,68,-95,1650,3367,-5035,-9,0
137,85000,77,-141,941,3833,-4795,9,57.99999999999999,-101,738,3987,-4742,-9,0
138,85625,55.00000000000001,-123,3,4372,-4407,6,42,-90,-216,4495,-4293,-5,0
139,86250,2,-79,-941,4780,-3882,5,13,-73,-1180,4897,-3722,-1,0
140,86875,-13.999999999999998,-85,-2011,5032,-3072,1,-2,-74,-2242,5105,-2861,4,0
141,87500,-39,-87,-2941,5013,-2128,-2,-24,-67,-3124,5080,-1944,10,0
142,88125,-61.00000000000001,-78,-3669,4850,-1234,-3,-39,-60,-3806,4875,-1050,13,0
143,88750,-68,-64,-4257,4509,-307,-6,-49,-48,-4348,4473,-100,17,0
144,89375,-72,-18,-4723,4042.0000000000005,626,-8,-57.99999999999999,-17,-4779,3965,842,17,0
145,90000,-91,10,-5061,3326,1680,-10,-73,-2,-5071,3164,1933,14,0
146,90625,-118,32,-5092,2383,2659,-14,-89,17,-5088,2233,2882,18,0
147,91250,-135,55.00000000000001,-4970,1506,3419,-14,-100,34,-4951,1376,3595,10,0
148,91875,-136,68,-4703,609,4052.0000000000005,-15,-99,47,-4594,436,4179,15.000000000000002,0
149,92500,-107,69,-4261,-348,4578,-19,-84,54,-4112,-539,4665,7,0
150,93125,-81,84,-3639,-1331,4951,-17,-75,68,-3427,-1577,5021,12,0
151,93750,-86,111.00000000000001,-2728,-2352,5077,-15,-75,87,-2516,-2584,5119,11,0
152,94375,-82,132,-1815,-3177,5003,-10,-67,98,-1651,-3368,5037,9,0
153,95000,-74,141,-940,-3831,4793,-9,-56,103,-741,-3986.0000000000005,4744,8,0
154,95625,-55.00000000000001,124,-6,-4366,4406,-6,-39,93,212,-4492,4294,5,0
155,96250,-1,80,935,-4776,3884,-3,-13,76,1176,-4892,3721,-1,0
156,96875,16,86,2013.0000000000002,-5032,3069,-2,2,78,2244,-5107,2857,-6,0
157,97500,40,85,2947,-5010,2120,1,24,68,3124,-5079,1944,-10,0
158,98125,61.00000000000001,80,3673,-4847,1232,3,41,61.99999999999999,3802,-4875,1052,-15,0
159,98750,69,65,4259,-4508,306,5,50,50,4349,-4473,98,-17,0
160,99375,74,23,4729,-4038,-636,9,60,17,4785,-3966.9999999999995,-847,-18,0
161,100000,93,-11,5060,-3326,-1679,12,74,4,5072,-3169,-1932,-17,0
162,100625,120.00000000000001,-30,5092,-2381,-2661,12,90,-14,5087,-2233,-2881,-14,0
163,101250,136,-55.00000000000001,4971,-1500,-3427,16,102,-34,4951,-1376,-3597,-13,0
164,101875,137,-67,4703,-607,-4056,17,99,-45,4595,-435,-4181,-15,0
165,102500,109,-67,4265,339,-4574,19,84,-53,4115,527,-4661,-9,0
166,103125,82,-83,3644,1320,-4945,16,77,-68,3427,1576,-5020,-13,0
167,103750,88,-110.00000000000001,2727,2356,-5079,13,77,-86,2513,2585,-5119,-12,0
168,104375,83,-133,1807,3183,-5001,11,67,-97,1647,3370,-5037,-12,0
169,105000,77,-141,935,3837,-4793,11,57.99999999999999,-101,735,3988,-4743,-10,0
170,105625,55.00000000000001,-123,1,4372,-4407,5,41,-92,-218,4496,-4293,-6,0
171,106250,2,-79,-940,4782,-3885,3,13,-73,-1184,4897,-3721,0,0
172,106875,-13,-85,-2014,5031,-3068,1,-3,-74,-2244,5106,-2860,4,0
173,107500,-40,-84,-2938,5011,-2126,-1,-23,-66,-3124,5078,-1942.0000000000002,9,0
174,108125,-59,-79,-3674,4849,-1228,-3,-39,-60,-3805,4874,-1050,14,0
175,108750,-68,-64,-4259,4507,-302,-5,-49,-47,-4348,4471,-97,17,0
176,109375,-73,-17,-4724,4039,629,-7,-59,-16,-4782,3963,847,15.000000000000002,0
177,110000,-94,12,-5057,3327,1675,-11,-74,-2,-5070,3163,1935,17,0
178,110625,-119,33,-5090,2383,2659,-12,-90,17,-5088,2233,2884,19,0
179,111250,-136,55.99999999999999,-4968,1503,3422,-14,-99,35,-4954,1377,3596,12,0
180,111875,-139,69,-4699,608,4052.0000000000005,-16,-99,47,-4596,433,4181,9,0
181,112500,-110.00000000000001,70,-4261,-348,4579,-17,-84,53,-4112,-537,4666,10,0
182,113125,-81,85,-3645,-1325,4950,-17,-77,68,-3428,-1577,5022,9,0
183,113750,-87,111.00000000000001,-2726,-2355,5076,-15,-74,87,-2513,-2586,5120,15.000000000000002,0
184,114375,-82,133,-1809,-3181,5001,-12,-66,99,-1646,-3372,5036,9,0
185,115000,-76,142,-935,-3835,4792,-9,-57.00000000000001,103,-736,-3989,4742,8,0
186,115625,-55.00000000000001,123,1,-4372,4407,-5,-40,92,216,-4497,4294,4,0
187,116250,-2,80,942,-4781,3882,-4,-12,76,1183,-4896,3719,0,0
188,116875,13,87,2017.0000000000002,-5033,3067,-1,3,76,2248,-5107,2854,-5,0
189,117500,41,86,2943,-5011,2124,2,24,69,3124,-5078,1941,-10,0
190,118125,60.00000000000001,82,3674,-4847,1229,2,40,61.99999999999999,3804,-4875,1051,-15,0
191,118750,69,67,4258,-4505,303,5,49,48,4348,-4473,97,-17,0
192,119375,71,22,4731,-4037,-638,9,60,17,4783,-3965,-848,-18,0
193,120000,92,-9,5061,-3323,-1682,11,74,4,5072,-3167,-1938.0000000000002,-17,0
194,120625,118,-31,5092,-2378,-2664,12,88,-15,5089,-2231,-2886,-20,0
195,121250,134,-55.00000000000001,4971,-1496,-3429,17,99,-35,4950,-1370,-3601,-10,0
196,121875,137,-66,4702,-605,-4058,17,100,-45,4595,-432,-4184,-11,0
197,122500,110.00000000000001,-67,4263,343,-4575,15,83,-53,4113,529,-4661,-15,0
198,123125,81,-86,3643,1321,-4944,16,78,-67,3424,1578,-5022,-14,0
199,123750,87,-111.00000000000001,2725,2355,-5076,14,75,-84,2512,2587,-5120,-14,0
200,124375,83,-134,1805,3185,-5001,11,67,-98,1646,3368,-5034,-11,0
201,125000,76,-144,935,3835,-4791,9,59,-102,732,3990,-4742,-9,0
202,125625,55.99999999999999,-123,1,4371,-4407,6,42,-90,-221,4498,-4292,-5,0
203,126250,4,-79,-939,4782,-3885,4,13,-73,-1185,4898,-3718,2,0
204,126875,-15.000000000000002,-85,-2015.9999999999998,5036,-3067,1,-2,-74,-2247,5105,-2857,5,0
205,127500,-41,-85,-2946,5013,-2120,-2,-24,-67,-3130,5080,-1939,9,0
206,128125,-59,-80,-3678,4849,-1225,-3,-41,-60,-3809,4875,-1046,13,0
207,128750,-67,-65,-4259,4508,-303,-5,-48,-47,-4349,4470,-95,16,0
208,129375,-73,-20,-4725,4040.9999999999995,630,-8,-60,-15,-4780,3964,846,18,0
209,130000,-93,10,-5056,3322,1679,-11,-74,-2,-5071,3162,1936,15.000000000000002,0
210,130625,-120.00000000000001,31,-5090,2381,2660,-12,-90,17,-5086,2229,2887,19,0
211,131250,-136,55.99999999999999,-4969,1498,3426,-14,-100,35,-4949,1372,3599,13,0
212,131875,-138,70,-4699,601,4059,-15,-98,47,-4595,432,4182,12,0
213,132500,-109,69,-4259,-352,4579,-17,-84,54,-4110,-541,4667,12,0
214,133125,-81,87,-3641,-1328,4949,-18,-76,68,-3423,-1582,5021,9,0
215,133750,-86,112.99999999999999,-2726,-2353,5075,-15,-74,87,-2513,-2589,5118,9,0
216,134375,-82,133,-1806,-3179,5000,-10,-65,98,-1646,-3371,5036,12,0
217,135000,-75,143,-934,-3834.0000000000005,4789,-10,-56,102,-735,-3989,4739,9,0
218,135625,-55.00000000000001,125,1,-4371,4405,-6,-40,92,215,-4493,4289,5,0
219,136250,-1,80,939,-4780,3883,-3,-12,76,1179,-4894,3718,-2,0
220,136875,17,86,2011.9999999999998,-5030,3067,-1,3,78,2251,-5107,2853,-6,0
221,137500,41,87,2946,-5010,2119,2,23,70,3129,-5080,1938.0000000000002,-10,0
222,138125,60.00000000000001,81,3676,-4847,1226,3,40,63,3806,-4874,1047,-15,0
223,138750,69,66,4265,-4505,299,7,49,49,4350,-4473,94,-18,0
224,139375,73,23,4731,-4034,-641,8,60,17,4788,-3965.9999999999995,-852,-18,0
225,140000,93,-9,5062,-3325,-1684,11,74,5,5073,-3165,-1939,-18,0
226,140625,120.00000000000001,-31,5090,-2379,-2662,12,90,-15,5087,-2230,-2887,-15,0
227,141250,136,-55.00000000000001,4969,-1498,-3427,16,100,-35,4952,-1371,-3602,-15,0
228,141875,138,-67,4698,-602,-4056,18,100,-45,4592,-429,-4182,-12,0
229,142500,110.00000000000001,-69,4261,347,-4577,17,83,-53,4112,534,-4663,-8,0
230,143125,82,-86,3640,1328,-4946,16,77,-66,3420,1582,-5023,-11,0
231,143750,88,-111.99999999999999,2722,2358,-5075,15,76,-84,2509,2590,-5120,-14,0
232,144375,84,-134,1808,3184,-5001,12,67,-98,1642,3373,-5034,-11,0
233,145000,76,-142,932,3836,-4790,8,57.00000000000001,-101,728,3991.9999999999995,-4739,-8,0
234,145625,55.00000000000001,-125,0,4372,-4405,6,41,-89,-222,4498,-4289,-4,0
235,146250,2,-79,-942,4783,-3883,4,14,-72,-1188,4899,-3718,0,0
236,146875,-15.000000000000002,-87,-2015,5032,-3065,1,-1,-74,-2249,5106,-2854,4,0
237,147500,-40,-86,-2946,5011,-2118,-2,-23,-66,-3128,5076,-1939,9,0
238,148125,-60.00000000000001,-81,-3676,4846,-1224,-3,-39,-60,-3808,4873,-1045,14,0
239,148750,-69,-65,-4258,4506,-302,-4,-50,-47,-4350,4469,-92,17,0
240,149375,-74,-19,-4722,4039,628,-8,-59,-16,-4782,3958.9999999999995,851,16,0
241,150000,-95,12,-5057,3323,1679,-11,-75,-2,-5072,3159,1941,20,0
242,150625,-119,33,-5089,2375,2665,-12,-90,17,-5087,2227,2886,18,0
243,151250,-136,56.99999999999999,-4967,1497,3427,-15,-100,35,-4951,1372,3599,12,0
244,151875,-137,69,-4698,603,4055,-18,-98,48,-4592,429,4182,12,0
245,152500,-111,70,-4258,-349,4579,-16,-82,54,-4107,-542,4668,14,0
246,153125,-82,87,-3642,-1327,4949,-15,-76,68,-3424,-1582,5022,13,0
247,153750,-87,113.99999999999999,-2725,-2352,5074,-14,-74,86,-2509,-2590,5119,12,0
248,154375,-82,135,-1803,-3183,4999,-12,-66,99,-1643,-3374,5034,10,0
249,155000,-76,145,-928,-3839,4790,-11,-55,104,-733,-3990.9999999999995,4740,9,0
250,155625,-55.99999999999999,126,3,-4372,4406,-5,-39,92,220,-4497,4290,5,0
251,156250,1,81,934,-4778,3886,-4,-12,75,1185,-4896,3716,0,0
252,156875,18,87,2011,-5029,3067,-1,3,77,2251,-5107,2851,-5,0
253,157500,43,89,2944,-5008,2119,1,26,69,3126,-5078,1940.0000000000002,-12,0
254,158125,61.99999999999999,83,3679,-4845,1222,1,42,63,3805,-4874,1048,-14,0
255,158750,71,66,4263,-4503,297,5,51,49,4351,-4469,92,-17,0
256,159375,74,23,4731,-4030.9999999999995,-641,8,61.00000000000001,17,4785,-3962,-852,-18,0
257,160000,97,-10,5059,-3328,-1675,11,75,3,5072,-3162,-1938.0000000000002,-16,0
258,160625,122.00000000000001,-33,5091,-2378,-2663,12,90,-16,5087,-2226,-2891,-14,0
259,161250,138,-55.99999999999999,4967,-1491,-3431,14,100,-34,4950,-1368,-3602,-16,0
260,161875,140,-68,4697,-597,-4059.9999999999995,19,101,-45,4593,-429,-4183,-12,0
261,162500,113,-70,4260,347,-4577,16,83,-53,4110,534,-4663,-11,0
262,163125,84,-88,3646,1319,-4944,16,78,-68,3422,1581,-5021,-11,0
263,163750,89,-114.99999999999999,2727,2354,-5075,15,76,-86,2509,2591,-5120,-12,0
264,164375,85,-137,1804,3184,-4999,10,67,-98,1643,3372,-5034,-10,0
265,165000,78,-145,931,3837,-4789,8,59,-102,731,3991.9999999999995,-4740,-13,0
266,165625,58,-127,-4,4374,-4403,7,41,-91,-223,4498,-4290,-4,0
267,166250,3,-82,-942,4785,-3884,5,14,-73,-1189,4897,-3716,-2,0
268,166875,-15.000000000000002,-87,-2013.0000000000002,5031,-3068,2,-3,-75,-2249,5106,-2854,5,0
269,167500,-42,-86,-2944,5010,-2121,-1,-23,-66,-3130,5078,-1937,11,0
270,168125,-60.00000000000001,-81,-3680,4846,-1221,-3,-39,-61,-3812,4872,-1042,14,0
271,168750,-70,-65,-4262,4506,-299,-6,-48,-48,-4353,4469,-91,16,0
272,169375,-75,-20,-4725,4038,632,-8,-60,-17,-4785,3958.9999999999995,853,16,0
273,170000,-96,12,-5057,3323,1679,-11,-74,-2,-5070,3159,1940.0000000000002,17,0
274,170625,-121,35,-5091,2380,2663,-13,-90,18,-5089,2227,2888,19,0
275,171250,-139,56.99999999999999,-4967,1496,3427,-15,-100,36,-4948,1370,3601,13,0
276,171875,-141,71,-4696,601,4055,-17,-100,48,-4592,430,4183,14,0
277,172500,-114,71,-4256,-352,4580,-16,-84,54,-4106,-545,4670,14,0
278,173125,-83,89,-3640,-1328,4949,-18,-77,68,-3422,-1584,5022,12,0
279,173750,-89,115.99999999999999,-2724,-2356,5077,-14,-74,87,-2509,-2591,5119,14,0
280,174375,-83,138,-1802,-3186,4997,-14,-66,100,-1644,-3374,5036,9,0
281,175000,-76,147,-930,-3839,4790,-12,-57.99999999999999,103,-731,-3990.9999999999995,4738,9,0
282,175625,-57,129,2,-4373,4404,-6,-40,93,220,-4498,4289,5,0
283,176250,1,82,932,-4778,3886.9999999999995,-3,-13,75,1185,-4895,3715,0,0
284,176875,16,87,2013.0000000000002,-5028,3065,-2,4,78,2252,-5107,2851,-5,0
285,177500,42,88,2950,-5008,2113,2,26,69,3128,-5079,1936,-10,0
286,178125,63,84,3682,-4848,1220,2,40,63,3807,-4874,1044,-13,0
287,178750,70,67,4264,-4505,298,7,52,49,4352,-4471,91,-18,0
288,179375,75,22,4730,-4033.0000000000005,-642,7,61.00000000000001,19,4791,-3960.0000000000005,-858,-18,0
289,180000,95,-10,5061,-3326,-1680,11,73,3,5073,-3161,-1941,-17,0
290,180625,121,-32,5093,-2379,-2664,12,90,-17,5087,-2227,-2889,-17,0
291,181250,138,-55.99999999999999,4968,-1490,-3433,13,101,-35,4950,-1367,-3606,-10,0
292,181875,139,-68,4696,-595,-4060.9999999999995,18,101,-46,4592,-428,-4184,-12,0
293,182500,111.99999999999999,-70,4259,350,-4577,18,85,-54,4109,535,-4663,-10,0
294,183125,84,-88,3640,1327,-4946,20,79,-69,3421,1583,-5022,-9,0
295,183750,89,-113.99999999999999,2722,2355,-5074,13,76,-85,2507,2593,-5120,-15,0
296,184375,85,-135,1802,3186,-4999,12,67,-98,1639,3376,-5035,-11,0
297,185000,78,-145,926,3841.9999999999995,-4788,10,57.99999999999999,-102,727,3993.0000000000005,-4738,-8,0
298,185625,58,-126,-9,4376,-4401,5,41,-91,-225,4500,-4290,-5,0
299,186250,1,-81,-944,4783,-3881,3,13,-74,-1192,4903,-3718,0,0
300,186875,-16,-86,-2010,5031,-3070,3,-3,-76,-2250,5106,-2854,4,0
301,187500,-41,-86,-2944,5009,-2119,-2,-24,-68,-3131,5079,-1936,9,0
302,188125,-61.00000000000001,-81,-3678,4846,-1222,-4,-41,-61,-3811,4872,-1042,13,0
303,188750,-70,-66,-4263,4503,-294,-5,-51,-47,-4354,4468,-90,17,0
304,189375,-75,-19,-4726,4036,635,-8,-60,-15,-4784,3961.0000000000005,854,17,0
