1,0,67,188,3384,-4926,1566,-17,0,1,-1,0,-1,0,1
2,625,93,192,4054,-4662,624,-20,1,1,-2,-1,-1,-1,0
3,1250,100,166,4577,-4245,-319,-18,0,1,2,2,3,-2,0
4,1875,123.99999999999999,130,4927,-3636,-1284,-18,-1,1,-4.999999999999999,-4,-4,1,0
5,2500,160,133,5063,-2716,-2346,-13,0,0,1,0.9999999999999998,1,0,0
6,3125,185,124,5004,-1788,-3220,-12,0,1,-2,-3,-2,-2,0
7,3750,200,111.00000000000001,4807,-911,-3900.9999999999995,-10,0,0,0,0,0,-1,0
8,4375,184,82,4451,-21,-4439,-7,-1,1,-2,-1,-2,-2,0
9,5000,139,21,3949,874,-4837,-6,0,1,0,0,0,-3,0
10,5625,134,-16,3095,1937.0000000000002,-5053,-3,0,0,1,0,1,-1,0
11,6250,131,-50,2105,2903,-5035,1,0,0,0,-1,1,-1,0
12,6875,118,-80,1205,3644,-4881,4,0,0,0,-2,0,-1,0
13,7500,94,-99,306,4233,-4573,7,1,1,-1,0,-1,-1,0
14,8125,45,-106,-605,4684,-4114,8,0,1,-1,-1,-1,0,0
15,8750,-5,-135,-1610,4959,-3380,13,0,1,-1,-2,0,-2,0
16,9375,-37,-169,-2634,5009,-2405,13,1,2,-2,-2,-3,3,0
17,10000,-68,-190,-3430,4916,-1511,17,1,-1,1,0.9999999999999998,1,-1,0
18,10625,-93,-194,-4054,4664,-629,19,0,1,-2,-1,-2,-2,0
19,11250,-99,-165,-4574,4246,313,17,1,1,-3,-2,-2,2,0
20,11875,-123.99999999999999,-131,-4923,3634,1279,17,-1,2,2,0.9999999999999998,2,-3,0
21,12500,-162,-134,-5064,2712,2347,15,0,1,-4,-4,-2,-2,0
22,13125,-187,-124,-5008,1783,3224,14,0,0,0,0.9999999999999998,1,0,0
23,13750,-201,-110.00000000000001,-4807,907,3904.0000000000005,9,0,1,0,-3,-2,0,0
24,14375,-184,-83,-4448,15,4441,8,0,1,0,0.9999999999999998,0,1,0
25,15000,-137,-23,-3944.0000000000005,-887,4846,6,1,1,-1,-1,0,0,0
26,15625,-132,16,-3094,-1939.9999999999998,5054,2,1,0,0,0,-1,1,0
27,16250,-129,50,-2102,-2907,5035,-2,-1,1,0,0,0,0,0
28,16875,-114,80,-1199,-3648,4878,-5,-1,1,-2,-1,-2,-2,0
29,17500,-91,99,-307,-4233,4574,-8,-1,1,-1,0,0,1,0
30,18125,-37,108,590,-4674,4118,-10,0,1,1,2,0,-7,0
31,18750,6,136,1617,-4955,3372,-13,0,1,0,-2,1,-1,0
32,19375,38,169,2635,-5007,2400,-15,0,1,-2,-2,-3,4,0
33,20000,70,190,3427,-4914,1511,-16,0,0,0,0,-2,-2,0
34,20625,94,195,4057.9999999999995,-4661,621,-19,1,0,-1,0,-1,-2,0
35,21250,100,167,4580,-4240,-324,-18,-1,1,4.000000000000001,3,3,-1,0
36,21875,125,130,4928,-3634,-1288,-18,1,1,-4,-6,-4,2,0
37,22500,161,132,5064,-2712,-2350,-16,-1,1,4.000000000000001,0.9999999999999998,0,0,0
38,23125,189,126,5006,-1779,-3229,-12,0,1,-2,-2,-2,0,0
39,23750,202,110.00000000000001,4806,-908,-3902.9999999999995,-11,0,1,1,0.9999999999999998,-1,0,0
40,24375,186,84,4451,-19,-4440,-8,1,1,-1,-2,1,-1,0
41,25000,139,22,3943.0000000000005,881,-4840,-6,0,1,0,0.9999999999999998,1,-2,0
42,25625,134,-16,3089,1942.0000000000002,-5054,-2,0,0,0,0.9999999999999998,1,-2,0
43,26250,132,-49,2099,2908,-5035,2,0,1,-1,0,0,0,0
44,26875,118,-81,1203,3647,-4881,3,0,1,-1,-1,-1,-1,0
45,27500,93,-98,303,4236,-4574,6,0,0,-1,-1,0,-2,0
46,28125,43,-106,-611,4689,-4110,10,1,0,-1,-1,0,-1,0
47,28750,-6,-134,-1622,4961,-3373,12,1,1,0,-1,0,-2,0
48,29375,-37,-169,-2636,5009,-2402,15,0,0,-3,-4,-2,4,0
49,30000,-69,-189,-3430,4919,-1511,17,1,1,0,0.9999999999999998,0,-2,0
50,30625,-91,-192,-4061,4662,-620,19,0,0,-2,-1,-1,-3,0
51,31250,-99,-164,-4577,4242,319,19,0,1,-4,-2,-3,2,0
52,31875,-123.99999999999999,-129,-4925,3629,1287,18,0,0,3,4,2,-3,0
53,32500,-160,-132,-5065,2703,2356,15,0,2,-3,-3,-2,-2,0
54,33125,-187,-123,-5005,1776,3229,12,-1,1,3,0.9999999999999998,2,0,0
55,33750,-201,-111.00000000000001,-4804,904,3906.0000000000005,11,0,1,-2,-2,-3,0,0
56,34375,-185,-83,-4447,10,4444,6,-1,0,0,0,0,-1,0
57,35000,-137,-21,-3941.9999999999995,-890,4847,4,1,0,-1,-1,-1,0,0
58,35625,-133,16,-3090,-1942.0000000000002,5054,2,-1,0,-1,-1,-1,0,0
59,36250,-130,49,-2094,-2912,5034,-2,1,1,0,0,0,-2,0
60,36875,-116,80,-1197,-3653,4880,-4,-1,1,0,0,-1,-2,0
61,37500,-91,99,-303,-4234,4573,-7,0,0,0,-2,-2,1,0
62,38125,-38,108,596,-4678,4115,-10,-1,0,1,0.9999999999999998,2,-7,0
63,38750,6,135,1622,-4957,3365,-13,-1,2,-1,-1,-1,0,0
64,39375,38,170,2641,-5009,2397,-15,0,1,-1,-1,-3,2,0
65,40000,69,188,3432,-4915,1506,-17,-1,0,-1,0.9999999999999998,-1,-2,0
66,40625,92,194,4063,-4661,616,-18,0,1,-2,0,0,0,0
67,41250,98,164,4583,-4239,-330,-18,1,0,3,3,3,-2,0
68,41875,123.99999999999999,129,4931,-3627,-1296,-17,0,1,-4,-4,-4,1,0
69,42500,160,133,5064,-2701,-2359,-16,0,1,2,3,2,-1,0
70,43125,185,122,5005,-1777,-3229,-12,-1,1,-2,-3,-2,-2,0
71,43750,200,110.00000000000001,4803,-903,-3907,-11,-1,1,0,0,0,-1,0
72,44375,184,83,4446,-13,-4442,-7,-1,1,-1,0,-2,0,0
73,45000,138,19,3940,884,-4840,-5,1,2,0,0,-1,-3,0
74,45625,135,-16,3085,1945.9999999999998,-5055,-2,0,0,-1,0,0,-1,0
75,46250,131,-49,2093,2917,-5037,2,0,0,-1,0,0,-1,0
76,46875,119,-80,1194,3652,-4877,4,0,0,0,0,-2,-2,0
77,47500,93,-99,300,4236,-4572,7,0,2,-1,0,-3,-2,0
78,48125,42,-106,-613,4691,-4110,10,-1,1,0,-1,-1,0,0
79,48750,-5,-135,-1627,4962,-3369,11,-1,0,-1,-1,-1,-2,0
80,49375,-37,-167,-2644,5010,-2395,13,0,1,-1,-1,-2,3,0
81,50000,-70,-188,-3435,4916,-1506,16,1,1,1,0.9999999999999998,1,-1,0
82,50625,-91,-193,-4061,4661,-618,18,0,1,-2,-1,0,-2,0
83,51250,-98,-163,-4578,4240,323,17,0,0,-2,-2,-1,3,0
84,51875,-123.99999999999999,-130,-4926,3623,1295,19,0,0,3,4,2,-2,0
85,52500,-160,-133,-5067,2696,2363,16,1,0,-3,-3,-2,-1,0
86,53125,-186,-123,-5008,1775,3231,14,0,0,2,0.9999999999999998,1,1,0
87,53750,-201,-110.00000000000001,-4802,898,3908,10,-1,1,-2,-1,-1,0,0
88,54375,-184,-83,-4443,4,4447,8,0,1,0,0.9999999999999998,-1,0,0
89,55000,-138,-23,-3938,-896,4848,6,0,1,-1,-2,-1,-1,0
90,55625,-134,16,-3084,-1950.9999999999998,5053,2,1,1,-1,-1,-2,2,0
91,56250,-130,50,-2090,-2915,5032,-2,0,-1,-1,-1,-2,-1,0
92,56875,-116.99999999999999,81,-1191,-3654,4877,-4,0,2,-1,0,0,-1,0
93,57500,-91,99,-296,-4237,4569,-7,0,1,0,0,0,0,0
94,58125,-38,109.00000000000001,600,-4678,4113,-12,0,2,0,2,3,-6,0
95,58750,8,137,1623,-4955,3363,-13,0,1,-1,-1,0,1,0
96,59375,38,171,2645,-5008,2392,-14,-1,0,-1,0,-1,4,0
97,60000,69,191,3437,-4913,1501,-17,0,0,-1,0.9999999999999998,-1,-1,0
98,60625,96,195,4061,-4656,613,-18,1,0,-2,-1,-1,-1,0
99,61250,101,166,4582,-4236,-333,-19,0,1,3,2,3,-1,0
100,61875,123.99999999999999,130,4933,-3623,-1302,-19,-1,1,-4,-5,-4,1,0
101,62500,161,134,5064,-2699,-2363,-16,-1,1,1,4,0,-2,0
102,63125,187,123,5005,-1772,-3233,-13,0,0,-2,-3,-3,1,0
103,63750,200,111.00000000000001,4802,-901,-3909,-10,1,0,-1,0,0,-1,0
104,64375,184,82,4446,-10,-4445,-9,0,0,-1,-2,-2,0,0
105,65000,138,21,3938,891,-4843,-5,0,0,0,0,0,-3,0
106,65625,135,-15,3078,1954.9999999999998,-5055,-3,0,1,0,0.9999999999999998,1,-1,0
107,66250,132,-50,2092,2916,-5037,2,-1,1,-2,0,0,-1,0
108,66875,118,-81,1193,3655,-4878,4,-1,1,0,-1,1,-1,0
109,67500,94,-99,292,4241,-4565,6,0,1,0,0,-1,-1,0
110,68125,43,-107,-617,4688,-4106,10,-1,1,-1,-1,0,-1,0
111,68750,-5,-136,-1629,4962,-3365,12,0,0,-2,-1,-1,-1,0
112,69375,-37,-169,-2649,5010,-2392,14,0,1,-2,-1,-2,3,0
113,70000,-70,-191,-3439,4914,-1499,19,-1,1,0,0,1,-1,0
114,70625,-92,-193,-4063,4659,-614,18,0,0,-3,-2,0,-3,0
115,71250,-99,-164,-4583,4237,328,18,0,0,-4,-4,-3,1,0
116,71875,-125,-130,-4928,3622,1296,17,-1,1,3,4,2,-3,0
117,72500,-161,-133,-5067,2696,2365,16,-1,1,-4.999999999999999,-3,-2,0,0
118,73125,-188,-125,-5006,1768,3238,12,0,1,2,0.9999999999999998,0,3,0
119,73750,-200,-110.00000000000001,-4802,893,3912,10,0,1,-3,-2,-1,0,0
120,74375,-184,-82,-4441,2,4448,7,0,1,0,0.9999999999999998,0,0,0
121,75000,-137,-20,-3933.9999999999995,-902,4850,5,-1,1,1,0,0,0,0
122,75625,-132,17,-3076,-1957.0000000000002,5056,2,0,0,0,-1,-1,1,0
123,76250,-128,52,-2087,-2918,5033,-3,-1,1,0,-1,0,0,0
124,76875,-115.00000000000001,82,-1187,-3659,4876,-4,0,1,0,-1,0,-1,0
125,77500,-90,99,-292,-4240,4565,-8,0,0,-1,0,-1,-1,0
126,78125,-37,109.00000000000001,603,-4679,4111,-11,0,1,0,0.9999999999999998,1,-6,0
127,78750,6.999999999999999,136,1633,-4958,3356,-13,-1,1,-2,-2,-1,0,0
128,79375,37,171,2650,-5008,2387,-15,0,2,-2,-2,-2,5,0
129,80000,68,190,3437,-4913,1500,-17,0,0,0,-1,-2,-3,0
130,80625,93,193,4065.9999999999995,-4655,607,-18,1,1,-2,-1,-1,0,0
131,81250,99,165,4587,-4233,-339,-17,0,0,3,0.9999999999999998,2,-2,0
132,81875,123.99999999999999,130,4934,-3619,-1307,-18,0,1,-4,-5,-2,3,0
133,82500,160,133,5065,-2695,-2367,-15,0,2,3,3,1,-1,0
134,83125,186,123,5005,-1767,-3240,-14,0,1,-3,-1,-2,-2,0
135,83750,200,111.00000000000001,4801,-894,-3913.9999999999995,-10,0,1,0,0,0,0,0
136,84375,184,82,4441,-4,-4449,-8,0,0,-1,-2,0,-1,0
137,85000,138,20,3933.9999999999995,894,-4843,-6,-1,2,1,0.9999999999999998,0,-3,0
138,85625,134,-18,3073,1959,-5056,-2,0,1,-1,0,-1,-1,0
139,86250,131,-50,2085,2923,-5035,1,0,1,0,-1,0,0,0
140,86875,118,-80,1190,3656,-4878,4,1,-1,0,-1,0,-2,0
141,87500,92,-99,291,4241,-4567,6,0,1,-2,0,-1,-1,0
142,88125,41,-106,-623,4694,-4105,11,0,0,0,-1,-1,0,0
143,88750,-5,-134,-1639,4965,-3358,13,-1,0,-1,0,-1,-2,0
144,89375,-38,-168,-2653,5010,-2387,14,0,0,-2,-2,-2,3,0
145,90000,-69,-188,-3441,4916,-1500,17,0,-1,1,2,0,-1,0
146,90625,-92,-191,-4069,4658,-607,18,0,1,0,-1,-1,-3,0
147,91250,-98,-162,-4584,4236,336,18,-1,2,-2,-2,-2,1,0
148,91875,-123,-130,-4930,3617,1304,19,0,0,3,3,2,-2,0
149,92500,-160,-133,-5065,2686,2372,15,-1,0,-3,-3,-2,-2,0
150,93125,-186,-124,-5006,1763,3242,12,1,1,2,2,0,1,0
151,93750,-199,-110.00000000000001,-4801,888,3913.9999999999995,9,0,0,-3,-4,-1,0,0
152,94375,-184,-82,-4439,-6,4452,7,0,0,0,-1,0,0,0
153,95000,-135,-20,-3932.9999999999995,-905,4851,6,0,0,-2,0,0,-1,0
154,95625,-133,17,-3074,-1960.9999999999998,5055,1,-1,0,-2,-1,-1,1,0
155,96250,-129,50,-2081,-2926,5033,-2,0,1,-2,-1,-1,0,0
156,96875,-116,81,-1184,-3660,4876,-4,1,0,-2,0,-1,-2,0
157,97500,-89,97,-290,-4241,4566,-7,-1,1,0,-1,0,1,0
158,98125,-36,109.00000000000001,610,-4685,4108,-10,-1,1,1,2,2,-6,0
159,98750,6,136,1643,-4961,3349,-14,1,-1,-1,-2,0,0,0
160,99375,37,169,2656,-5008,2382,-15,0,0,-1,-2,-2,3,0
161,100000,70,188,3441,-4914,1496,-18,0,0,0,0,-1,-2,0
162,100625,93,192,4070,-4656,604,-18,0,0,-2,-1,0,0,0
163,101250,100,163,4590,-4230,-346,-17,0,0,3,2,3,-3,0
164,101875,123,130,4937,-3610,-1321,-20,-1,1,-4.999999999999999,-5,-5,1,0
165,102500,159,133,5062,-2684,-2376,-15,-1,0,3,2,1,-1,0
166,103125,185,122,5004,-1765,-3240,-12,0,1,-4,-2,-2,-2,0
167,103750,199,109.00000000000001,4801,-890,-3918.0000000000005,-11,0,1,-1,-1,0,1,0
168,104375,182,82,4437,3,-4453,-6,0,1,0,-1,-2,-2,0
169,105000,138,20,3931,899,-4845,-6,-1,1,0,0,-1,-3,0
170,105625,135,-16,3064,1966.0000000000002,-5055,-2,0,1,-1,0,1,-2,0
171,106250,131,-49,2082,2927,-5034,1,0,1,1,0,1,-1,0
172,106875,116.99999999999999,-80,1187,3659,-4877,4,0,0,0,0,0,-2,0
173,107500,91,-99,288,4243,-4565,6,0,1,-2,-1,0,-2,0
174,108125,41,-105,-628,4696,-4101,10,1,0,-1,-1,0,1,0
175,108750,-4,-135,-1646,4965,-3353,12,0,-1,-1,-1,-1,-2,0
176,109375,-37,-166,-2657,5011,-2380,14,-1,1,-2,-2,0,3,0
177,110000,-68,-187,-3445,4915,-1493,17,0,0,-1,0,1,-2,0
178,110625,-92,-190,-4070,4658,-607,18,0,0,-1,-1,1,-2,0
179,111250,-97,-161,-4587,4234,338,17,1,1,-2,-4,-3,2,0
180,111875,-122.00000000000001,-129,-4935,3607,1319,19,0,-1,4.000000000000001,4,2,-4,0
181,112500,-159,-132,-5067,2680,2380,13,1,0,-2,-2,-2,0,0
182,113125,-185,-121,-5005,1762,3243,9,0,1,3,2,1,3,0
183,113750,-198,-109.00000000000001,-4800,885,3917.0000000000005,10,1,0,-2,-2,-2,0,0
184,114375,-181,-80,-4437,-10,4455,7,-1,1,1,0.9999999999999998,0,0,0
185,115000,-134,-19,-3928.0000000000005,-913,4853,5,0,1,0,0,-1,0,0
186,115625,-133,16,-3062,-1972.0000000000002,5056,2,1,1,0,-1,0,0,0
187,116250,-128,51,-2079,-2928,5033,-3,0,0,-1,-1,-2,0,0
188,116875,-114,80,-1180,-3660,4874,-4,1,0,0,0,-1,-1,0
189,117500,-90,98,-283,-4244,4562,-7,0,1,-1,0,0,0,0
190,118125,-35,107,615,-4686,4105,-11,0,1,2,0.9999999999999998,1,-6,0
191,118750,6.999999999999999,135,1647,-4963,3345,-13,0,0,-2,-2,0,1,0
192,119375,38,169,2660,-5008,2376,-15,-1,0,-3,-2,-2,4,0
193,120000,70,189,3447,-4911,1488,-17,1,1,-1,0.9999999999999998,-1,-2,0
194,120625,93,192,4073,-4654,597,-18,0,0,-1,-1,-1,-1,0
195,121250,100,163,4593,-4228,-352,-18,-1,2,3,2,3,-3,0
196,121875,122.00000000000001,129,4941,-3606,-1327,-18,-1,1,-4.999999999999999,-5,-3,1,0
197,122500,159,134,5067,-2683,-2382,-13,1,1,1,3,0,-2,0
198,123125,185,123,5005,-1759,-3245,-11,0,1,-3,-1,-2,-1,0
199,123750,197,108,4800,-887,-3919.0000000000005,-11,0,0,-1,-1,0,1,0
200,124375,181,81,4438,6,-4453,-8,1,0,-1,-2,-1,-1,0
201,125000,134,19,3928.0000000000005,903,-4848,-6,-1,0,1,0,0,-3,0
202,125625,133,-15,3057,1979,-5058,-2,0,1,0,0,-1,-1,0
203,126250,129,-49,2079,2930,-5034,1,1,2,1,-1,0,-1,0
204,126875,116,-79,1182,3661,-4875,4,0,1,0,0,0,-1,0
205,127500,91,-96,278,4249,-4562,7,-1,1,-1,0,-1,-2,0
206,128125,40,-104,-633,4696,-4098,10,-1,1,-1,-2,-1,-1,0
207,128750,-6,-133,-1656,4966,-3344,13,-1,1,-1,-1,0,-1,0
208,129375,-37,-167,-2664,5008,-2374,14,0,1,-2,-2,-1,3,0
209,130000,-68,-187,-3449,4913,-1490,17,0,-1,1,0,0,-1,0
210,130625,-90,-190,-4073.9999999999995,4653,-600,19,-1,1,-1,-2,0,-4,0
211,131250,-97,-160,-4588,4230,344,18,1,1,-3,-3,-2,1,0
212,131875,-123,-130,-4936,3604,1322,19,-1,1,3,3,3,-3,0
213,132500,-159,-131,-5067,2678,2386,14,0,-1,-4,-1,-1,-1,0
214,133125,-185,-122,-5004,1754,3250,12,0,0,1,2,0,1,0
215,133750,-196,-109.00000000000001,-4796,879,3920,9,1,0,-2,-1,-2,0,0
216,134375,-181,-80,-4436,-14,4457,7,1,1,0,0.9999999999999998,0,0,0
217,135000,-133,-18,-3923,-918,4857,4,-1,0,-1,-1,-1,0,0
218,135625,-130,15,-3058,-1978,5057,2,-1,1,-1,0,-1,1,0
219,136250,-127.00000000000001,50,-2074,-2934,5033,-1,0,2,-1,-1,-1,-1,0
220,136875,-114,80,-1175,-3666,4874,-3,-1,1,-2,-1,-1,0,0
221,137500,-89,97,-278,-4249,4560,-6,-1,1,-1,0.9999999999999998,-1,0,0
222,138125,-34,107,619,-4687,4100,-10,0,1,2,0,1,-7,0
223,138750,5,134,1661,-4964,3338,-13,-1,0,-2,0,-1,1,0
224,139375,38,167,2666,-5009,2370,-16,0,1,0,-2,-3,3,0
225,140000,70,188,3449,-4911,1486,-15,-1,1,-1,0,-1,-3,0
226,140625,92,190,4076.0000000000005,-4650,591,-20,0,1,-2,-1,0,0,0
227,141250,98,162,4596,-4225,-356,-18,0,0,3,3,3,-3,0
228,141875,120.00000000000001,130,4941,-3600,-1332,-19,1,1,-4,-4,-4,0,0
229,142500,159,132,5065,-2675,-2387,-14,-1,1,2,3,1,0,0
230,143125,185,123,5003,-1754,-3251,-13,0,1,-3,-2,-2,-2,0
231,143750,197,109.00000000000001,4796,-880,-3923,-10,0,1,-1,0,0,0,0
232,144375,181,80,4435,13,-4457,-5,0,1,-2,-2,-2,-1,0
233,145000,134,17,3923,906,-4847,-4,0,2,0,0,-1,-4,0
234,145625,133,-15,3054,1983,-5059,-2,0,1,0,-1,0,-2,0
235,146250,130,-48,2070,2937,-5036,2,0,1,1,-1,0,-1,0
236,146875,115.00000000000001,-78,1175,3666,-4873,4,1,1,0,-1,0,-1,0
237,147500,90,-98,277,4249,-4561,6,-1,1,-1,0,-1,-1,0
238,148125,39,-105,-636,4701,-4096,10,-1,0,0,-1,0,-1,0
239,148750,-5,-132,-1665,4969,-3335,12,0,-1,-1,-1,-1,-2,0
240,149375,-36,-165,-2669,5009,-2369,13,0,1,-1,-1,0,3,0
241,150000,-69,-185,-3452,4914,-1486,17,0,1,0,2,0,-2,0
242,150625,-90,-190,-4077.0000000000005,4653,-594,17,0,0,-2,-2,-1,-3,0
243,151250,-97,-159,-4592,4227,350,18,-1,0,-4,-4,-3,2,0
244,151875,-123,-130,-4937,3594,1331,17,0,0,4.000000000000001,3,2,-5,0
245,152500,-158,-132,-5067,2671,2391,14,0,0,-3,-3,-3,-1,0
246,153125,-185,-122,-5003,1752,3249,10,-1,1,2,0,1,1,0
247,153750,-198,-108,-4793,874,3924,10,0,0,-2,-2,-2,0,0
248,154375,-181,-79,-4431,-20,4459,7,0,0,1,0.9999999999999998,0,0,0
249,155000,-133,-18,-3921,-922,4856,4,0,0,0,0,-1,0,0
250,155625,-131,17,-3054,-1982.0000000000002,5058,1,0,1,0,0,-1,0,0
251,156250,-128,50,-2067,-2937,5031,-2,0,2,-1,0,-1,0,0
252,156875,-114,80,-1171,-3670,4871,-5,0,0,-1,-1,-1,-1,0
253,157500,-89,98,-275,-4251,4560,-7,-1,1,-2,-1,0,-1,0
254,158125,-33,107,625,-4690,4099,-11,-1,0,0,0.9999999999999998,1,-6,0
255,158750,6,135,1662,-4965,3334,-12,0,1,-3,-2,0,0,0
256,159375,38,166,2671,-5009,2367,-14,0,2,-1,-1,-2,2,0
257,160000,69,188,3455,-4912,1482,-17,-1,0,-1,0,-2,-2,0
258,160625,92,189,4079,-4651,588,-18,0,0,-1,-1,2,-1,0
259,161250,97,160,4597,-4224,-361,-20,-1,0,3,2,4,-3,0
260,161875,123,128,4945,-3595,-1341,-18,-1,0,-4,-3,-4,1,0
261,162500,158,133,5066,-2666,-2395,-14,-1,1,2,3,1,-2,0
262,163125,183,122,5002,-1751,-3252,-11,0,2,-3,-1,-2,-1,0
263,163750,197,107,4795,-875,-3926,-11,0,0,-1,-1,0,0,0
264,164375,179,80,4432,18,-4461,-7,-1,2,0,-1,-1,-1,0
265,165000,134,19,3920.0000000000005,912,-4849,-6,0,1,-1,0,0,-3,0
266,165625,132,-16,3045,1989.9999999999998,-5058,-3,-1,1,-2,0,0,-2,0
267,166250,130,-50,2066,2937,-5033,2,1,0,0,-1,-1,-1,0
268,166875,116.99999999999999,-79,1171,3668,-4871,5,0,1,0,-1,-1,0,0
269,167500,91,-97,270,4255,-4556,7,-1,0,-2,-1,-1,-1,0
270,168125,39,-104,-641,4701,-4092.0000000000005,10,-1,1,-1,0,0,0,0
271,168750,-5,-134,-1666,4970,-3335,13,0,0,-1,-1,-1,0,0
272,169375,-36,-167,-2677,5009,-2363,15,0,1,-2,-1,-1,4,0
273,170000,-68,-186,-3459,4911,-1477,17,0,1,2,2,1,0,0
274,170625,-90,-189,-4078,4652,-592,17,0,0,0,-1,1,-2,0
275,171250,-97,-158,-4593,4226,353,18,0,1,-3,-3,-2,1,0
276,171875,-121,-129,-4940,3591,1336,17,0,1,4.000000000000001,3,2,-3,0
277,172500,-158,-131,-5067,2665,2397,14,0,2,-4,-3,-1,0,0
278,173125,-183,-123,-5003,1748,3254,12,1,0,2,0.9999999999999998,0,0,0
279,173750,-196,-107,-4795,872,3928.9999999999995,10,0,1,-3,-2,-2,0,0
280,174375,-180,-79,-4429,-25,4464,7,0,1,0,0.9999999999999998,0,0,0
281,175000,-133,-18,-3915,-930,4861,6,0,1,-2,-1,-2,0,0
282,175625,-131,17,-3045,-1993,5058,1,0,1,-1,-2,-1,1,0
283,176250,-127.00000000000001,50,-2065,-2938,5031,-2,-1,0,0,-2,-1,0,0
284,176875,-113,79,-1166,-3670,4867,-5,-1,1,0,-2,0,-1,0
285,177500,-88,97,-268,-4257,4556,-7,-1,1,0,-1,-1,0,0
286,178125,-32,108,628,-4691,4097,-11,-1,0,1,0.9999999999999998,1,-5,0
287,178750,8,134,1670,-4968,3329,-12,-1,0,-1,-2,0,-1,0
288,179375,38,167,2678,-5008,2362,-17,1,1,0,-1,-2,2,0
289,180000,70,187,3456,-4910,1476,-17,-1,0,-1,0,-2,-4,0
290,180625,91,190,4082.9999999999995,-4648,582,-18,0,0,-1,-1,-1,-1,0
291,181250,98,161,4599,-4221,-365,-19,0,1,3,2,2,0,0
292,181875,122.00000000000001,128,4943,-3592,-1345,-21,1,0,-4.999999999999999,-4,-5,1,0
293,182500,159,131,5065,-2665,-2399,-15,1,0,3,2,0,-1,0
294,183125,185,123,5002,-1744,-3261,-10,0,0,-3,-3,-2,-3,0
295,183750,195,108,4796,-871,-3928.9999999999995,-10,0,1,0,-1,-1,-1,0
296,184375,179,79,4431,21,-4462,-8,1,1,0,-2,0,-1,0
297,185000,134,18,3920.0000000000005,916,-4851,-5,0,1,1,0.9999999999999998,0,-2,0
298,185625,133,-16,3040,1997,-5058,-2,0,1,0,-1,1,-1,0
299,186250,129,-51,2065,2940,-5032,1,0,0,0,0,0,-1,0
300,186875,116,-79,1167,3671,-4869,4,1,1,0,-1,0,-1,0
301,187500,90,-96,262,4259,-4554,6,0,1,0,-1,-1,-3,0
302,188125,39,-105,-646,4703,-4088.9999999999995,10,-1,0,-1,-1,0,0,0
303,188750,-4,-135,-1674,4969,-3326,14,0,0,-1,-1,-1,-1,0
304,189375,-36,-166,-2677,5007,-2359,15,0,0,-2,-1,-1,2,0
305,190000,-69,-188,-3456,4909,-1476,17,0,0,1,0.9999999999999998,0,-2,0
306,190625,-90,-191,-4082.9999999999995,4647,-583,19,0,0,-1,-2,-1,-4,0
307,191250,-98,-162,-4595,4221,359,21,0,1,-3,-4,-3,3,0
308,191875,-123,-132,-4935,3587,1338,19,0,0,4.000000000000001,3,1,-4,0
309,192500,-160,-134,-5064,2661,2400,14,0,0,-2,-3,-2,-1,0
310,193125,-187,-124,-5001,1741,3259,14,0,0,3,3,1,1,0
311,193750,-199,-109.00000000000001,-4792,867,3930.0000000000005,10,0,1,-3,-3,-1,0,0
312,194375,-181,-81,-4426,-28,4462,7,0,0,1,0.9999999999999998,0,0,0
313,195000,-136,-20,-3913,-933,4861,6,-1,1,0,0,-2,0,0
314,195625,-133,16,-3042,-1993,5057,1,1,0,-1,-1,-1,2,0
315,196250,-128,50,-2060,-2944,5031,-1,0,0,0,-1,-1,0,0
316,196875,-116,80,-1162,-3675,4867,-4,0,1,-1,0,-2,-2,0
317,197500,-90,97,-264,-4257,4555,-7,0,0,-2,-2,1,-1,0
318,198125,-34,108,631,-4691,4093,-9,-1,0,0,0,1,-7,0
319,198750,5,135,1675,-4967,3322,-13,0,0,-1,-2,1,1,0
