116,71875,0,0,-168,-4338,4541,-6,84,-34,-162,-4382,4535,-8,0,0,0
117,72500,0,0,807,-4756,3985.0000000000005,-8,72,-14,811,-4804,3978.0000000000005,-12,0,0,0
118,73125,0,1,1886,-5062,3212,-10,71,0,1889,-5115,3201,-17,0,0,0
119,73750,1,1,2845,-5092,2284,-10,65,19,2845,-5143,2272,-19,0,0,0
120,74375,1,0,3591,-4954,1394,-11,57.00000000000001,30.999999999999996,3590,-5005,1384,-20,0,0,0
121,75000,0,0,4198,-4647,480,-10,45,45,4195,-4696,467,-20,0,0,0
122,75625,1,0,4683,-4144,-514,-8,20,56,4679,-4188,-524,-19,0,0,0
123,76250,0,0,5037,-3452,-1562,-9,9,61.99999999999999,5031,-3488,-1572,-16,0,0,0
124,76875,0,0,5148,-2573,-2559,-9,-9,77,5142,-2598,-2567,-13,0,0,0
125,77500,0,1,5067,-1695,-3358,-6,-24,83,5060,-1710,-3363,-9,0,0,0
126,78125,0,0,4813,-809,-3995.9999999999995,-2,-37,87,4806,-816,-3998,-3,0,0,0
127,78750,2,0,4351,174,-4522,-2,-45,77,4344,178,-4524,-1,0,0,0
128,79375,-1,1,3728,1184,-4919,3,-56,70,3722,1198,-4917,1,0,0,0
129,80000,0,1,2889,2244,-5147,1,-71,67,2880,2268,-5147,0,0,0,0
130,80625,0,1,1986,3097,-5108,3,-80,57.99999999999999,1977,3128,-5106,0,0,0,0
131,81250,1,0,1107,3780,-4913,6,-85,51,1098,3817,-4909,7,0,0,0
132,81875,-1,1,162,4344,-4537,6,-82,35,153,4388,-4531,8,0,0,0
133,82500,0,-2,-816,4759,-3979.9999999999995,7,-72,16,-821,4808,-3972,11,0,0,0
134,83125,1,0,-1886,5059,-3211,10,-70,3,-1889,5110,-3200,15.000000000000002,0,0,0
135,83750,0,1,-2838,5091,-2287,9,-64,-16,-2838,5141,-2274,17,0,0,0
136,84375,2,1,-3591,4951,-1394,10,-56,-30,-3590,5001,-1382,20,0,0,0
137,85000,-1,0,-4195,4643,-478,10,-45,-42,-4193,4690,-467,21,0,0,0
138,85625,0,0,-4677,4145,505,10,-21,-53,-4674,4187,518,17,0,0,0
139,86250,0,1,-5035,3455,1556,9,-8,-61,-5030,3490,1566,13,0,0,0
140,86875,1,0,-5148,2575,2558,8,11,-76,-5144,2600,2564,10,0,0,0
141,87500,1,-1,-5067,1696,3357,5,27,-82,-5062,1709,3362,6,0,0,0
142,88125,0,0,-4816,811,3993.9999999999995,0,38,-86,-4811,815,3995.9999999999995,1,0,0,0
143,88750,1,0,-4353,-176,4528,1,48,-76,-4346,-183,4529,0,0,0,0
144,89375,1,-1,-3728,-1188,4924,-1,57.00000000000001,-68,-3722,-1204,4925,-1,0,0,0
145,90000,1,0,-2888,-2246,5148,-3,72,-66,-2881,-2270,5148,-3,0,0,0
146,90625,0,0,-1986,-3101,5110,-4,81,-55.00000000000001,-1977.9999999999998,-3134,5107,-2,0,0,0
147,91250,0,0,-1102,-3784,4914,-5,86,-49,-1097,-3823,4911,-6,0,0,0
148,91875,1,-1,-161,-4341,4536,-7,83,-35,-156,-4387,4531,-9,0,0,0
149,92500,0,0,813,-4758,3979.9999999999995,-8,72,-14,817,-4807,3972,-12,0,0,0
150,93125,1,0,1894,-5063,3205,-9,72,-1,1896,-5115,3195,-17,0,0,0
151,93750,1,0,2848,-5091,2278,-11,64,18,2848,-5143,2267,-19,0,0,0
152,94375,0,0,3592,-4951,1391,-10,57.00000000000001,32,3591,-5002,1379,-20,0,0,0
153,95000,2,0,4195,-4646,480,-10,45,46,4192,-4694,469,-21,0,0,0
154,95625,0,0,4679,-4144,-510,-9,20,54,4675,-4186,-521,-20,0,0,0
155,96250,1,1,5032,-3449,-1558,-9,9,63,5027,-3486,-1569,-17,0,0,0
156,96875,1,1,5144,-2569,-2559,-8,-10,77,5138,-2595,-2564,-13,0,0,0
157,97500,0,1,5062,-1692,-3358,-6,-24,84,5055,-1708,-3362,-8,0,0,0
158,98125,1,1,4810,-805,-3998.0000000000005,-2,-36,88,4805,-809,-3999.9999999999995,-3,0,0,0
159,98750,0,0,4348,181,-4529,1,-47,76,4342,185,-4528,0,0,0,0
160,99375,1,-1,3731,1188,-4924,2,-55,70,3722,1202,-4925,0,0,0,0
161,100000,-1,0,2893,2241,-5150,0,-71,68,2884,2266,-5149,0,0,0,0
162,100625,1,0,1991.9999999999998,3096,-5110,4,-81,57,1983,3126,-5106,3,0,0,0
163,101250,0,-1,1111,3778,-4917,6,-86,51,1104,3814,-4911,6,0,0,0
164,101875,1,1,163,4341,-4539,6,-82,37,156,4385,-4534,7,0,0,0
165,102500,1,1,-818,4762,-3979.9999999999995,7,-71,16,-825,4810,-3970.9999999999995,12,0,0,0
166,103125,0,0,-1897,5064,-3204,9,-70,1,-1901,5115,-3194,15.000000000000002,0,0,0
167,103750,0,0,-2852,5091,-2275,10,-64,-17,-2853,5142,-2265,17,0,0,0
168,104375,1,0,-3600,4952,-1385,12,-55,-30.999999999999996,-3599,5002,-1373,20,0,0,0
169,105000,0,0,-4203,4648,-475,10,-42,-44,-4201,4695,-463,19,0,0,0
170,105625,0,1,-4678,4144,507,9,-20,-54,-4676,4184,519,19,0,0,0
171,106250,0,0,-5033,3455,1554,9,-8,-61.99999999999999,-5028,3490,1564,17,0,0,0
172,106875,1,0,-5145,2575,2554,7,10,-74,-5141,2599,2561,11,0,0,0
173,107500,-1,0,-5058,1692,3354,7,26,-82,-5053,1704,3360,7,0,0,0
174,108125,0,0,-4807,804,3993,3,37,-85,-4801,808,3995.9999999999995,3,0,0,0
175,108750,0,0,-4346,-182,4529,0,46,-75,-4343,-188,4529,1,0,0,0
176,109375,-1,1,-3728,-1194,4927,-3,56,-68,-3720,-1210,4925,-1,0,0,0
177,110000,1,0,-2888,-2246,5149,-3,71,-65,-2881,-2271,5149,-3,0,0,0
178,110625,1,0,-1989,-3098,5109,-5,81,-56,-1979.9999999999998,-3131,5107,-7,0,0,0
179,111250,0,0,-1111,-3780,4916,-5,88,-50,-1104,-3817,4915,-6,0,0,0
180,111875,0,0,-166,-4339,4539,-6,84,-36,-161,-4383,4534,-8,0,0,0
181,112500,0,0,810,-4755,3981.9999999999995,-8,72,-14,813,-4804,3974.9999999999995,-13,0,0,0
182,113125,0,1,1892,-5062,3206,-9,71,-1,1894,-5115,3197,-16,0,0,0
183,113750,-1,1,2852,-5094,2276,-9,65,19,2853,-5144,2264,-19,0,0,0
184,114375,0,1,3600,-4952,1386,-11,57.99999999999999,32,3597,-5004,1372,-21,0,0,0
185,115000,0,1,4202,-4648,475,-10,44,44,4200,-4694,462,-20,0,0,0
186,115625,0,2,4686,-4143,-517,-9,21,54,4682,-4187,-528,-18,0,0,0
187,116250,-1,1,5040,-3449,-1569,-9,8,64,5035,-3485,-1578,-16,0,0,0
188,116875,0,0,5145,-2568,-2561,-7,-9,77,5139,-2595,-2568,-14,0,0,0
189,117500,-1,0,5061,-1694,-3357,-5,-26,84,5055,-1710,-3361,-9,0,0,0
190,118125,0,0,4810,-807,-3994.9999999999995,-2,-36,88,4804,-811,-3997,-3,0,0,0
191,118750,1,0,4345,184,-4528,0,-47,77,4338,186,-4528,-1,0,0,0
192,119375,0,0,3723,1192,-4923,1,-56,70,3715,1207,-4920,0,0,0,0
193,120000,0,0,2888,2246,-5150,1,-71,67,2878,2269,-5149,0,0,0,0
194,120625,1,0,1987,3100,-5110,4,-79,57.99999999999999,1979,3131,-5109,4,0,0,0
195,121250,1,-1,1106,3780,-4915,5,-87,51,1100,3818,-4911,5,0,0,0
196,121875,0,0,163,4343,-4540,6,-84,36,155,4387,-4533,7,0,0,0
197,122500,-1,-1,-817,4762,-3981.9999999999995,6,-72,16,-822,4810,-3976,12,0,0,0
198,123125,0,0,-1894,5063,-3207,9,-71,1,-1896,5114,-3197,15.000000000000002,0,0,0
199,123750,0,0,-2849,5092,-2277,9,-63,-17,-2850,5142,-2267,18,0,0,0
200,124375,0,0,-3601,4951,-1385,11,-55,-30.999999999999996,-3598,5001,-1372,20,0,0,0
201,125000,0,1,-4206,4643,-469,11,-43,-44,-4202,4691,-458,20,0,0,0
202,125625,0,0,-4686,4141,516,9,-21,-52,-4682,4184,528,18,0,0,0
203,126250,0,0,-5037,3449,1566,9,-6,-61,-5033,3482,1576,16,0,0,0
204,126875,1,0,-5149,2571,2562,10,10,-76,-5142,2594,2569,12,0,0,0
205,127500,-1,0,-5063,1694,3360,5,26,-83,-5058,1706,3363,8,0,0,0
206,128125,0,0,-4809,806,3994.9999999999995,1,39,-85,-4805,809,3995.9999999999995,1,0,0,0
207,128750,-1,0,-4349,-180,4526,1,48,-75,-4341,-185,4526,1,0,0,0
208,129375,0,1,-3725,-1191,4923,-2,57.00000000000001,-69,-3719,-1208,4924,0,0,0,0
209,130000,0,1,-2884,-2249,5148,-2,71,-66,-2876,-2274,5148,-1,0,0,0
210,130625,-1,0,-1980.0000000000002,-3104,5106,-5,80,-55.00000000000001,-1973,-3136,5104,-4,0,0,0
211,131250,1,0,-1100,-3785,4912,-5,87,-50,-1095,-3823,4910,-5,0,0,0
212,131875,0,1,-157,-4345,4534,-8,84,-34,-152,-4390,4529,-9,0,0,0
213,132500,0,0,817,-4760,3977,-8,72,-15,821,-4809,3970.0000000000005,-13,0,0,0
214,133125,0,0,1896,-5062,3203,-11,72,-1,1897,-5114,3193,-17,0,0,0
215,133750,0,1,2851,-5092,2278,-10,65,20,2851,-5144,2266,-19,0,0,0
216,134375,-1,0,3594,-4948,1387,-11,57.00000000000001,32,3593,-5000,1374,-21,0,0,0
217,135000,0,0,4201,-4643,471,-10,45,46,4198,-4691,461,-22,0,0,0
218,135625,0,0,4682,-4140,-516,-10,19,54,4678,-4182,-528,-20,0,0,0
219,136250,2,0,5038,-3447,-1569,-9,8,61.99999999999999,5033,-3482,-1577,-15,0,0,0
220,136875,0,-1,5145,-2565,-2564,-9,-8,77,5140,-2591,-2570,-10,0,0,0
221,137500,-1,0,5063,-1691,-3360,-6,-25,83,5056,-1706,-3366,-9,0,0,0
222,138125,1,0,4813,-806,-3998.0000000000005,-2,-36,86,4807,-810,-4000.9999999999995,-4,0,0,0
223,138750,1,1,4349,182,-4528,-1,-46,76,4343,186,-4530,0,0,0,0
224,139375,1,1,3726,1192,-4924,0,-55,70,3717,1206,-4923,1,0,0,0
225,140000,1,0,2888,2246,-5148,3,-71,68,2878,2270,-5148,3,0,0,0
226,140625,1,0,1985,3102,-5110,4,-80,57.99999999999999,1975,3134,-5107,3,0,0,0
227,141250,0,1,1099,3785,-4913,6,-87,50,1090,3824,-4907,8,0,0,0
228,141875,0,1,149,4349,-4533,9,-83,35,142,4394,-4527,9,0,0,0
229,142500,0,0,-826,4768,-3977,8,-72,16,-831,4814,-3970.0000000000005,13,0,0,0
230,143125,1,1,-1902,5066,-3202,9,-70,1,-1906,5117,-3192,14,0,0,0
231,143750,0,1,-2853,5091,-2275,9,-64,-17,-2853,5142,-2262,19,0,0,0
232,144375,0,1,-3598,4948,-1385,10,-57.00000000000001,-30.999999999999996,-3598,4999,-1371,19,0,0,0
233,145000,0,1,-4203,4645,-473,10,-43,-43,-4201,4692,-462,19,0,0,0
234,145625,1,0,-4680,4140,512,10,-19,-53,-4676,4182,523,17,0,0,0
235,146250,0,0,-5032,3447,1564,9,-7,-60,-5027,3480,1574,16,0,0,0
236,146875,1,0,-5145,2568,2559,8,9,-75,-5140,2591,2567,10,0,0,0
237,147500,0,-1,-5062,1689,3361,5,25,-82,-5056,1701,3367,7,0,0,0
238,148125,0,0,-4809,800,4000,4,39,-84,-4802,803,4004.9999999999995,5,0,0,0
239,148750,1,2,-4346,-187,4531,2,47,-75,-4341,-193,4533,1,0,0,0
240,149375,-1,0,-3724,-1196,4927,0,57.00000000000001,-68,-3717,-1212,4927,0,0,0,0
241,150000,0,-1,-2884,-2251,5151,-2,71,-66,-2877,-2276,5150,-3,0,0,0
242,150625,0,0,-1984.0000000000002,-3103,5108,-5,82,-54,-1977,-3135,5106,-4,0,0,0
243,151250,0,1,-1101,-3784,4913,-7,88,-50,-1095,-3821,4909,-7,0,0,0
244,151875,-1,1,-159,-4344,4535,-7,84,-34,-152,-4387,4529,-8,0,0,0
245,152500,-1,0,818,-4761,3978,-8,73,-15,823,-4811,3970.9999999999995,-12,0,0,0
246,153125,-1,1,1901,-5066,3199,-9,72,-1,1904,-5116,3189,-17,0,0,0
247,153750,-1,0,2857,-5093,2271,-11,66,19,2857,-5144,2261,-19,0,0,0
248,154375,1,1,3602,-4952,1383,-10,57.00000000000001,32,3599,-5004,1370,-23,0,0,0
249,155000,0,-1,4206,-4647,471,-11,43,45,4203,-4696,457,-20,0,0,0
250,155625,0,1,4687,-4139,-522,-10,20,55.00000000000001,4683,-4183,-531,-20,0,0,0
251,156250,1,1,5040,-3444,-1573,-9,8,64,5034,-3481,-1583,-17,0,0,0
252,156875,-1,0,5145,-2562,-2568,-8,-9,77,5141,-2589,-2574,-13,0,0,0
253,157500,1,0,5060,-1686,-3363,-5,-26,84,5054,-1702,-3368,-8,0,0,0
254,158125,1,1,4806,-797,-4002,-2,-37,86,4799,-801,-4004.0000000000005,-4,0,0,0
255,158750,-1,1,4342,190,-4531,-1,-47,77,4335,196,-4532,-2,0,0,0
256,159375,0,0,3718,1200,-4925,0,-56,71,3710,1213,-4924,0,0,0,0
257,160000,1,0,2881,2251,-5148,2,-71,67,2871,2274,-5146,2,0,0,0
258,160625,1,0,1982.9999999999998,3101,-5105,4,-81,57.99999999999999,1975,3132,-5105,3,0,0,0
259,161250,0,1,1102,3779,-4910,5,-86,52,1095,3820,-4907,6,0,0,0
260,161875,0,-1,155,4344,-4532,6,-82,36,148,4388,-4529,7,0,0,0
261,162500,-1,0,-820,4760,-3976,8,-72,17,-825,4809,-3969,11,0,0,0
262,163125,-1,1,-1897,5062,-3202,10,-71,2,-1901,5114,-3193,15.000000000000002,0,0,0
263,163750,1,2,-2852,5091,-2274,10,-64,-17,-2854,5141,-2262,18,0,0,0
264,164375,2,2,-3605,4952,-1381,11,-56,-30.999999999999996,-3603,5002,-1369,20,0,0,0
265,165000,1,1,-4206,4646,-470,10,-44,-43,-4203,4694,-458,20,0,0,0
266,165625,1,0,-4685,4142,517,9,-20,-53,-4682,4184,527,17,0,0,0
267,166250,1,1,-5039,3447,1569,9,-7,-61.99999999999999,-5034,3481,1579,14,0,0,0
268,166875,1,-1,-5148,2564,2567,7,9,-75,-5142,2589,2573,11,0,0,0
269,167500,-1,0,-5062,1687,3364,5,27,-82,-5059,1700,3370,7,0,0,0
270,168125,0,1,-4808,797,4001,3,39,-85,-4802,801,4004.0000000000005,0,0,0,0
271,168750,0,0,-4342,-191,4533,1,47,-76,-4337,-197,4535,0,0,0,0
272,169375,0,1,-3717,-1205,4928,-2,57.00000000000001,-69,-3711,-1220,4927,-2,0,0,0
273,170000,0,0,-2879,-2257,5150,-3,71,-66,-2871,-2281,5148,-2,0,0,0
274,170625,1,1,-1980.0000000000002,-3105,5106,-3,81,-55.00000000000001,-1973,-3137,5105,-3,0,0,0
275,171250,0,0,-1101,-3782,4910,-5,87,-49,-1096,-3821,4908,-7,0,0,0
276,171875,0,0,-158,-4343,4534,-6,83,-34,-152,-4385,4528,-10,0,0,0
277,172500,0,0,819,-4759,3975,-8,72,-15,822,-4808,3970.0000000000005,-13,0,0,0
278,173125,-1,0,1900,-5062,3199,-10,71,0,1903,-5114,3188,-17,0,0,0
279,173750,0,0,2855,-5092,2272,-11,65,18,2855,-5143,2260,-20,0,0,0
280,174375,1,0,3602,-4950,1383,-10,56,32,3601,-5003,1370,-20,0,0,0
281,175000,0,-1,4207,-4642,467,-11,43,45,4203,-4691,454,-21,0,0,0
282,175625,1,-1,4687,-4137,-523,-10,19,54,4683,-4180,-536,-19,0,0,0
283,176250,-1,-1,5038,-3443,-1576,-9,8,61.99999999999999,5035,-3477,-1584,-16,0,0,0
284,176875,0,1,5147,-2562,-2569,-9,-8,77,5140,-2586,-2576,-14,0,0,0
285,177500,1,0,5061,-1685,-3364,-5,-25,84,5055,-1701,-3370,-9,0,0,0
286,178125,-1,0,4808,-798,-4001,-3,-38,87,4802,-805,-4004.0000000000005,-2,0,0,0
287,178750,1,0,4344,188,-4531,-1,-47,77,4337,192,-4533,0,0,0,0
288,179375,0,0,3720,1198,-4926,0,-56,69,3711,1213,-4926,-1,0,0,0
289,180000,1,1,2880,2253,-5150,2,-71,69,2873,2278,-5150,2,0,0,0
290,180625,1,0,1981,3105,-5109,4,-81,57.99999999999999,1973,3136,-5106,3,0,0,0
291,181250,1,1,1098,3786,-4912,6,-87,51,1091,3822,-4909,5,0,0,0
292,181875,0,-1,151,4348,-4534,8,-83,36,143,4393,-4527,8,0,0,0
293,182500,0,1,-830,4765,-3972.0000000000005,7,-72,16,-836,4814,-3965.0000000000005,11,0,0,0
